,date,day,month,year,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
1126,2018-02-02,6,2,2018,112946.34,80.45435,112946.34,80.45435,0.0,0.0,0.0,13.4,22.1,28.4,0.0,True,False
1127,2018-02-03,7,2,2018,104947.33,86.517006,104947.33,86.517006,0.0,0.0,0.0,15.8,28.1,26.7,0.0,True,False
1128,2018-02-04,1,2,2018,106065.94,98.921844,106065.94,98.921844,0.0,0.0,0.0,14.7,25.7,28.5,0.0,True,False
1129,2018-02-05,2,2,2018,126465.96,103.83019,126465.96,103.83019,0.0,0.0,0.0,17.0,25.7,24.0,0.0,True,False
1130,2018-02-06,3,2,2018,137539.72,104.22963,137539.72,104.22963,0.0,0.0,0.0,17.7,29.9,27.6,0.0,True,False
1131,2018-02-07,4,2,2018,159307.31,624.2609,159307.31,624.2609,0.0,0.0,0.0,18.7,37.4,27.1,0.0,True,False
1132,2018-02-08,5,2,2018,149473.02,106.65263,146959.73,111.1773,2513.275,-157.92,0.020833334,20.6,27.5,15.8,0.0,True,False
1133,2018-02-09,6,2,2018,137101.88,113.70608,137101.88,113.70608,0.0,0.0,0.0,20.4,24.9,17.2,0.0,True,False
1134,2018-02-10,7,2,2018,118113.8,83.52153,118113.8,83.52153,0.0,0.0,0.0,18.7,30.3,6.6,0.0,True,False
1135,2018-02-11,1,2,2018,100440.29,66.272354,100440.29,66.272354,0.0,0.0,0.0,15.5,21.2,18.5,0.0,True,False
1136,2018-02-12,2,2,2018,116209.13,93.173935,116209.13,93.173935,0.0,0.0,0.0,16.3,23.6,22.2,0.0,True,False
1137,2018-02-13,3,2,2018,124882.72,99.609436,124882.72,99.609436,0.0,0.0,0.0,13.6,29.0,26.0,0.0,True,False
1138,2018-02-14,4,2,2018,115269.5,72.046425,112721.75,73.7788,2547.75,-4.6,0.020833334,17.5,23.3,22.8,0.0,True,False
1139,2018-02-15,5,2,2018,117260.24,83.187744,117260.24,83.187744,0.0,0.0,0.0,13.5,24.2,18.4,0.0,True,False
1140,2018-02-16,6,2,2018,114736.35,86.83535,114736.35,86.83535,0.0,0.0,0.0,15.7,22.2,24.8,0.0,True,False
1141,2018-02-17,7,2,2018,105799.94,82.75831,105799.94,82.75831,0.0,0.0,0.0,12.4,25.3,24.1,0.0,True,False
1142,2018-02-18,1,2,2018,105085.516,77.337616,105085.516,77.337616,0.0,0.0,0.0,13.6,24.0,20.5,0.0,True,False
1143,2018-02-19,2,2,2018,113116.42,74.677826,113116.42,74.677826,0.0,0.0,0.0,17.6,25.4,20.9,0.8,True,False
1144,2018-02-20,3,2,2018,120035.38,78.800514,120035.38,78.800514,0.0,0.0,0.0,14.1,29.5,25.5,0.0,True,False
1145,2018-02-21,4,2,2018,124481.414,84.55574,124481.414,84.55574,0.0,0.0,0.0,16.0,29.3,16.0,0.0,True,False
1146,2018-02-22,5,2,2018,133607.06,88.84784,133607.06,88.84784,0.0,0.0,0.0,20.3,31.0,16.8,0.0,True,False
1147,2018-02-23,6,2,2018,136328.34,85.713196,136328.34,85.713196,0.0,0.0,0.0,21.2,33.5,13.4,0.2,True,False
1148,2018-02-24,7,2,2018,119226.44,75.070656,119226.44,75.070656,0.0,0.0,0.0,22.7,31.6,4.8,0.4,True,False
1149,2018-02-25,1,2,2018,96305.07,55.999393,96305.07,55.999393,0.0,0.0,0.0,16.2,19.8,10.0,0.0,True,False
1150,2018-02-26,2,2,2018,117952.37,76.80551,117952.37,76.80551,0.0,0.0,0.0,14.3,26.5,24.3,0.0,True,False
1151,2018-02-27,3,2,2018,127894.28,73.6354,127894.28,73.6354,0.0,0.0,0.0,14.9,31.3,24.0,0.0,True,False
1152,2018-02-28,4,2,2018,123400.17,69.09284,123400.17,69.09284,0.0,0.0,0.0,20.0,30.9,19.6,0.0,True,False
1153,2018-03-01,5,3,2018,117346.26,78.601616,117346.26,78.601616,0.0,0.0,0.0,16.2,20.5,17.7,0.8,True,False
1154,2018-03-02,6,3,2018,119960.33,91.86653,119960.33,91.86653,0.0,0.0,0.0,14.5,22.8,19.6,0.4,True,False
1155,2018-03-03,7,3,2018,111096.305,80.624054,111096.305,80.624054,0.0,0.0,0.0,13.9,32.7,21.8,0.0,True,False
1156,2018-03-04,1,3,2018,101334.2,72.59907,101334.2,72.59907,0.0,0.0,0.0,15.8,21.0,22.2,0.0,True,False
1157,2018-03-05,2,3,2018,112527.28,70.615555,112527.28,70.615555,0.0,0.0,0.0,14.9,21.1,16.6,0.0,True,False
1158,2018-03-06,3,3,2018,113850.81,61.354687,113850.81,61.354687,0.0,0.0,0.0,12.5,27.6,22.6,0.0,True,False
1159,2018-03-07,4,3,2018,122717.5,73.26755,122717.5,73.26755,0.0,0.0,0.0,14.4,28.5,22.4,0.0,True,False
1160,2018-03-08,5,3,2018,128732.59,94.57427,128732.59,94.57427,0.0,0.0,0.0,14.9,30.5,22.1,0.0,True,False
1161,2018-03-09,6,3,2018,127805.484,99.1705,127805.484,99.1705,0.0,0.0,0.0,14.6,28.8,21.9,0.0,True,False
1162,2018-03-10,7,3,2018,120398.88,91.98844,120398.88,91.98844,0.0,0.0,0.0,14.3,35.1,21.6,0.0,True,False
1163,2018-03-11,1,3,2018,104486.18,74.15265,104486.18,74.15265,0.0,0.0,0.0,17.0,22.8,14.3,0.0,True,False
1164,2018-03-12,2,3,2018,97542.31,63.452206,97542.31,63.452206,0.0,0.0,0.0,16.7,20.9,10.2,0.0,True,True
1165,2018-03-13,3,3,2018,112663.625,77.09496,112663.625,77.09496,0.0,0.0,0.0,14.6,20.5,18.8,2.2,True,False
1166,2018-03-14,4,3,2018,114195.35,97.281746,114195.35,97.281746,0.0,0.0,0.0,12.8,21.3,17.7,0.0,True,False
1167,2018-03-15,5,3,2018,116045.27,101.69094,116045.27,101.69094,0.0,0.0,0.0,15.3,20.8,13.9,0.0,True,False
1168,2018-03-16,6,3,2018,116284.34,92.59423,116284.34,92.59423,0.0,0.0,0.0,12.5,24.4,15.0,0.0,True,False
1169,2018-03-17,7,3,2018,110715.12,75.229996,110715.12,75.229996,0.0,0.0,0.0,15.4,32.0,15.1,0.0,True,False
1170,2018-03-18,1,3,2018,97262.7,62.87276,97262.7,62.87276,0.0,0.0,0.0,22.6,23.1,13.4,0.0,True,False
1171,2018-03-19,2,3,2018,111617.945,77.170166,111617.945,77.170166,0.0,0.0,0.0,13.2,28.0,17.8,0.0,True,False
1172,2018-03-20,3,3,2018,110794.26,72.755165,110794.26,72.755165,0.0,0.0,0.0,15.4,19.2,9.5,0.2,True,False
1173,2018-03-21,4,3,2018,111254.31,71.19835,111254.31,71.19835,0.0,0.0,0.0,11.2,25.1,18.3,0.0,True,False
1174,2018-03-22,5,3,2018,115020.51,77.280426,115020.51,77.280426,0.0,0.0,0.0,12.3,28.1,19.0,0.0,True,False
1175,2018-03-23,6,3,2018,119298.33,78.64044,119298.33,78.64044,0.0,0.0,0.0,15.2,29.4,18.8,0.0,True,False
1176,2018-03-24,7,3,2018,112312.695,71.96662,112312.695,71.96662,0.0,0.0,0.0,20.2,24.2,5.4,0.0,True,False
1177,2018-03-25,1,3,2018,98918.516,40.256706,97211.06,42.02556,1707.455,-60.45,0.020833334,17.8,25.4,11.6,13.0,True,False
1178,2018-03-26,2,3,2018,112488.22,70.83068,112488.22,70.83068,0.0,0.0,0.0,10.7,18.5,11.9,5.2,True,False
1179,2018-03-27,3,3,2018,116809.37,64.5692,116809.37,64.5692,0.0,0.0,0.0,9.6,22.6,14.0,1.2,True,False
1180,2018-03-28,4,3,2018,117744.01,72.11195,117744.01,72.11195,0.0,0.0,0.0,11.3,30.3,17.8,0.0,True,False
1181,2018-03-29,5,3,2018,116457.26,79.36508,116457.26,79.36508,0.0,0.0,0.0,16.5,21.8,14.2,0.0,False,False
1182,2018-03-30,6,3,2018,97070.34,69.45287,97070.34,69.45287,0.0,0.0,0.0,12.2,23.3,14.3,0.0,False,True
1183,2018-03-31,7,3,2018,99687.64,81.40677,99687.64,81.40677,0.0,0.0,0.0,13.2,22.4,16.7,0.0,False,True
1184,2018-04-01,1,4,2018,98817.03,73.96784,98817.03,73.96784,0.0,0.0,0.0,13.0,27.7,11.0,0.0,False,True
1185,2018-04-02,2,4,2018,98258.25,62.410103,98258.25,62.410103,0.0,0.0,0.0,14.9,20.9,14.4,0.0,False,True
1186,2018-04-03,3,4,2018,113381.53,80.11074,113381.53,80.11074,0.0,0.0,0.0,13.4,19.8,13.9,0.0,False,False
1187,2018-04-04,4,4,2018,115974.61,90.07374,115974.61,90.07374,0.0,0.0,0.0,13.3,20.6,16.6,0.0,False,False
1188,2018-04-05,5,4,2018,117551.695,86.89193,117551.695,86.89193,0.0,0.0,0.0,13.3,18.7,9.0,0.0,False,False
1189,2018-04-06,6,4,2018,115979.07,85.687904,115979.07,85.687904,0.0,0.0,0.0,13.8,21.2,14.8,0.0,False,False
1190,2018-04-07,7,4,2018,105938.48,84.89743,105938.48,84.89743,0.0,0.0,0.0,9.8,21.6,16.0,0.0,False,False
1191,2018-04-08,1,4,2018,100571.164,58.23872,100571.164,58.23872,0.0,0.0,0.0,11.8,29.9,14.7,0.0,False,False
1192,2018-04-09,2,4,2018,118702.92,91.69364,118702.92,91.69364,0.0,0.0,0.0,15.9,25.7,13.6,0.0,False,False
1193,2018-04-10,3,4,2018,122423.01,76.33365,122423.01,76.33365,0.0,0.0,0.0,14.8,28.8,5.9,0.0,False,False
1194,2018-04-11,4,4,2018,121944.99,75.04095,121944.99,75.04095,0.0,0.0,0.0,18.1,27.3,10.9,0.0,False,False
1195,2018-04-12,5,4,2018,119876.63,77.71452,119876.63,77.71452,0.0,0.0,0.0,15.9,26.5,7.4,0.0,False,False
1196,2018-04-13,6,4,2018,113609.76,69.7632,113609.76,69.7632,0.0,0.0,0.0,11.9,25.9,14.4,0.0,False,False
1197,2018-04-14,7,4,2018,105135.305,37.741398,103011.38,38.58657,2123.92,-3.25,0.020833334,13.5,16.1,3.1,0.0,False,False
1198,2018-04-15,1,4,2018,104123.39,31.682325,97357.37,37.402187,6766.025,-50.621651346248356,0.0625,9.7,19.1,4.9,12.2,False,False
1199,2018-04-16,2,4,2018,115694.64,69.36093,115694.64,69.36093,0.0,0.0,0.0,13.1,21.0,7.1,3.0,False,False
1200,2018-04-17,3,4,2018,121092.85,86.53439,121092.85,86.53439,0.0,0.0,0.0,13.2,16.6,8.9,0.6,True,False
1201,2018-04-18,4,4,2018,120784.875,82.8791,120784.875,82.8791,0.0,0.0,0.0,6.2,19.4,14.2,0.0,True,False
1202,2018-04-19,5,4,2018,120448.94,93.53314,120448.94,93.53314,0.0,0.0,0.0,11.0,22.3,13.0,0.0,True,False
1203,2018-04-20,6,4,2018,118324.09,95.73202,118324.09,95.73202,0.0,0.0,0.0,8.9,20.2,13.7,0.0,True,False
1204,2018-04-21,7,4,2018,107479.26,74.43969,107479.26,74.43969,0.0,0.0,0.0,11.9,22.8,11.3,0.0,True,False
1205,2018-04-22,1,4,2018,103662.05,76.318245,103662.05,76.318245,0.0,0.0,0.0,11.2,20.4,12.6,0.0,True,False
1206,2018-04-23,2,4,2018,117799.97,72.740944,117799.97,72.740944,0.0,0.0,0.0,11.9,26.9,13.0,0.0,True,False
1207,2018-04-24,3,4,2018,117642.65,88.09094,117642.65,88.09094,0.0,0.0,0.0,13.7,24.6,5.2,0.0,True,False
1208,2018-04-25,4,4,2018,106654.95,77.46187,106654.95,77.46187,0.0,0.0,0.0,15.7,20.1,7.7,0.6,True,True
1209,2018-04-26,5,4,2018,117617.51,82.433495,117617.51,82.433495,0.0,0.0,0.0,11.9,17.5,7.9,0.0,True,False
1210,2018-04-27,6,4,2018,119079.47,78.21485,119079.47,78.21485,0.0,0.0,0.0,11.6,17.8,8.8,0.0,True,False
1211,2018-04-28,7,4,2018,108613.38,70.00039,108613.38,70.00039,0.0,0.0,0.0,7.7,18.3,11.7,0.0,True,False
1212,2018-04-29,1,4,2018,105277.72,64.15897,105277.72,64.15897,0.0,0.0,0.0,10.5,18.0,9.6,0.0,True,False
1213,2018-04-30,2,4,2018,121551.69,77.969154,121551.69,77.969154,0.0,0.0,0.0,8.8,19.6,12.3,0.0,True,False
1214,2018-05-01,3,5,2018,122642.234,73.97482,122642.234,73.97482,0.0,0.0,0.0,7.2,23.4,12.3,0.0,True,False
1215,2018-05-02,4,5,2018,118716.59,67.2749,118716.59,67.2749,0.0,0.0,0.0,10.2,23.2,7.2,0.0,True,False
1216,2018-05-03,5,5,2018,117357.836,52.76831,117357.836,52.76831,0.0,0.0,0.0,14.5,24.4,4.4,0.0,True,False
1217,2018-05-04,6,5,2018,116870.46,54.639355,116870.46,54.639355,0.0,0.0,0.0,11.5,17.2,7.8,6.2,True,False
1218,2018-05-05,7,5,2018,106892.99,58.574886,106892.99,58.574886,0.0,0.0,0.0,12.1,21.6,6.5,2.6,True,False
1219,2018-05-06,1,5,2018,105840.39,61.895176,105840.39,61.895176,0.0,0.0,0.0,9.9,21.7,11.0,0.0,True,False
1220,2018-05-07,2,5,2018,118254.555,49.41762,118254.555,49.41762,0.0,0.0,0.0,12.0,19.5,6.2,0.0,True,False
1221,2018-05-08,3,5,2018,122876.87,101.29174,122876.87,101.29174,0.0,0.0,0.0,13.4,17.9,10.6,0.2,True,False
1222,2018-05-09,4,5,2018,122721.46,127.59078,122721.46,127.59078,0.0,0.0,0.0,8.0,18.4,7.5,0.0,True,False
1223,2018-05-10,5,5,2018,128518.51,62.881023,128518.51,62.881023,0.0,0.0,0.0,9.0,12.8,8.5,8.0,True,False
1224,2018-05-11,6,5,2018,133467.38,63.67307,133467.38,63.67307,0.0,0.0,0.0,7.4,15.1,3.7,18.6,True,False
1225,2018-05-12,7,5,2018,111273.76,62.662216,111273.76,62.662216,0.0,0.0,0.0,11.0,16.9,9.0,8.4,True,False
1226,2018-05-13,1,5,2018,108729.71,65.51,108729.71,65.51,0.0,0.0,0.0,13.0,16.2,10.8,4.0,True,False
1227,2018-05-14,2,5,2018,129885.95,111.66663,129885.95,111.66663,0.0,0.0,0.0,6.8,15.9,8.2,0.0,True,False
1228,2018-05-15,3,5,2018,131900.52,97.880325,131900.52,97.880325,0.0,0.0,0.0,8.9,14.6,4.6,0.0,True,False
1229,2018-05-16,4,5,2018,133399.23,124.08563,133399.23,124.08563,0.0,0.0,0.0,9.4,14.3,7.6,2.0,True,False
1230,2018-05-17,5,5,2018,131757.16,108.95155,131757.16,108.95155,0.0,0.0,0.0,11.7,15.0,6.9,0.0,True,False
1231,2018-05-18,6,5,2018,127353.58,96.16166,127353.58,96.16166,0.0,0.0,0.0,12.3,17.7,8.0,0.2,True,False
1232,2018-05-19,7,5,2018,119262.15,93.623436,119262.15,93.623436,0.0,0.0,0.0,10.6,15.5,6.5,2.6,True,False
1233,2018-05-20,1,5,2018,112349.26,78.28074,112349.26,78.28074,0.0,0.0,0.0,11.8,16.2,1.7,0.0,True,False
1234,2018-05-21,2,5,2018,124046.805,82.72297,124046.805,82.72297,0.0,0.0,0.0,12.6,16.7,5.0,2.4,True,False
1235,2018-05-22,3,5,2018,126922.99,91.621185,126922.99,91.621185,0.0,0.0,0.0,13.0,17.0,3.6,0.0,True,False
1236,2018-05-23,4,5,2018,129352.83,118.69074,129352.83,118.69074,0.0,0.0,0.0,11.8,15.3,6.5,4.6,True,False
1237,2018-05-24,5,5,2018,129553.94,99.48806,129553.94,99.48806,0.0,0.0,0.0,12.9,16.1,5.1,0.0,True,False
1238,2018-05-25,6,5,2018,127957.57,92.98953,127957.57,92.98953,0.0,0.0,0.0,9.4,14.9,9.5,0.0,True,False
1239,2018-05-26,7,5,2018,115384.086,74.74674,115384.086,74.74674,0.0,0.0,0.0,5.2,20.5,9.9,0.0,True,False
1240,2018-05-27,1,5,2018,106044.51,54.18703,106044.51,54.18703,0.0,0.0,0.0,7.3,20.7,8.0,0.0,True,False
1241,2018-05-28,2,5,2018,119360.266,70.171555,119360.266,70.171555,0.0,0.0,0.0,12.9,20.5,6.0,0.0,True,False
1242,2018-05-29,3,5,2018,123142.76,81.9784,123142.76,81.9784,0.0,0.0,0.0,13.7,17.9,8.1,0.8,True,False
1243,2018-05-30,4,5,2018,127830.62,82.53594,127830.62,82.53594,0.0,0.0,0.0,7.7,15.1,7.9,0.0,True,False
1244,2018-05-31,5,5,2018,131159.94,90.35784,131159.94,90.35784,0.0,0.0,0.0,9.6,14.8,7.6,5.0,True,False
1245,2018-06-01,6,6,2018,135864.06,101.41288,135864.06,101.41288,0.0,0.0,0.0,4.1,13.3,9.6,0.0,True,False
1246,2018-06-02,7,6,2018,123226.08,99.85348,123226.08,99.85348,0.0,0.0,0.0,3.5,13.6,9.6,0.2,True,False
1247,2018-06-03,1,6,2018,121177.586,91.04373,121177.586,91.04373,0.0,0.0,0.0,4.3,13.8,8.5,0.0,True,False
1248,2018-06-04,2,6,2018,135385.4,120.25204,135385.4,120.25204,0.0,0.0,0.0,4.5,14.4,9.3,0.0,True,False
1249,2018-06-05,3,6,2018,132975.12,105.8039,132975.12,105.8039,0.0,0.0,0.0,7.5,15.0,8.8,1.6,True,False
1250,2018-06-06,4,6,2018,132038.42,106.230675,132038.42,106.230675,0.0,0.0,0.0,5.6,19.1,9.4,0.4,True,False
1251,2018-06-07,5,6,2018,128577.63,87.71079,128577.63,87.71079,0.0,0.0,0.0,7.7,17.8,5.7,0.2,True,False
1252,2018-06-08,6,6,2018,129910.016,130.08273,129910.016,130.08273,0.0,0.0,0.0,12.4,13.6,3.3,0.6,True,False
1253,2018-06-09,7,6,2018,120232.195,110.67324,120232.195,110.67324,0.0,0.0,0.0,11.3,15.6,8.0,3.0,True,False
1254,2018-06-10,1,6,2018,117037.87,75.51947,117037.87,75.51947,0.0,0.0,0.0,4.1,15.3,9.3,0.0,True,False
1255,2018-06-11,2,6,2018,113420.984,56.39995,113420.984,56.39995,0.0,0.0,0.0,5.3,17.6,8.9,0.2,True,True
1256,2018-06-12,3,6,2018,127261.3,78.29442,127261.3,78.29442,0.0,0.0,0.0,7.9,16.6,6.7,0.4,True,False
1257,2018-06-13,4,6,2018,131574.61,84.57954,131574.61,84.57954,0.0,0.0,0.0,9.5,14.1,7.1,0.0,True,False
1258,2018-06-14,5,6,2018,130544.484,72.4918,130544.484,72.4918,0.0,0.0,0.0,8.6,14.5,7.8,5.6,True,False
1259,2018-06-15,6,6,2018,133009.02,74.90559,133009.02,74.90559,0.0,0.0,0.0,9.6,14.0,4.4,4.6,True,False
1260,2018-06-16,7,6,2018,124351.234,81.800766,124351.234,81.800766,0.0,0.0,0.0,6.9,13.1,7.1,2.2,True,False
1261,2018-06-17,1,6,2018,120785.59,62.27267,120785.59,62.27267,0.0,0.0,0.0,8.0,13.1,5.1,15.6,True,False
1262,2018-06-18,2,6,2018,138518.73,112.501495,138518.73,112.501495,0.0,0.0,0.0,9.5,12.0,5.9,7.2,True,False
1263,2018-06-19,3,6,2018,143830.12,110.05619,143830.12,110.05619,0.0,0.0,0.0,3.0,14.5,9.0,0.4,True,False
1264,2018-06-20,4,6,2018,141305.88,91.289345,141305.88,91.289345,0.0,0.0,0.0,4.3,15.3,8.0,0.2,True,False
1265,2018-06-21,5,6,2018,143542.02,141.55698,143542.02,141.55698,0.0,0.0,0.0,4.0,15.1,9.1,0.0,True,False
1266,2018-06-22,6,6,2018,140296.4,131.56213,140296.4,131.56213,0.0,0.0,0.0,4.3,15.0,8.5,0.0,True,False
1267,2018-06-23,7,6,2018,132165.42,98.836365,132165.42,98.836365,0.0,0.0,0.0,6.0,12.8,3.9,0.0,True,False
1268,2018-06-24,1,6,2018,125850.58,95.15597,125850.58,95.15597,0.0,0.0,0.0,9.0,13.1,5.7,0.0,True,False
1269,2018-06-25,2,6,2018,141972.72,120.27817,141972.72,120.27817,0.0,0.0,0.0,8.4,12.6,7.8,0.0,True,False
1270,2018-06-26,3,6,2018,142842.4,102.349205,142842.4,102.349205,0.0,0.0,0.0,8.4,14.1,6.6,0.0,True,False
1271,2018-06-27,4,6,2018,148100.12,102.417816,148100.12,102.417816,0.0,0.0,0.0,4.8,11.2,6.0,0.2,True,False
1272,2018-06-28,5,6,2018,150445.47,112.800545,150445.47,112.800545,0.0,0.0,0.0,5.3,10.6,5.2,0.0,True,False
1273,2018-06-29,6,6,2018,139188.48,78.80664,139188.48,78.80664,0.0,0.0,0.0,6.1,12.5,6.1,0.2,False,False
1274,2018-06-30,7,6,2018,125394.42,72.96367,125394.42,72.96367,0.0,0.0,0.0,9.4,14.2,4.9,0.4,False,False
1275,2018-07-01,1,7,2018,124313.07,83.37499,124313.07,83.37499,0.0,0.0,0.0,3.5,14.7,8.8,0.4,False,False
1276,2018-07-02,2,7,2018,140713.25,87.324295,140713.25,87.324295,0.0,0.0,0.0,2.4,14.6,9.4,0.0,False,False
1277,2018-07-03,3,7,2018,135759.28,64.59209,135759.28,64.59209,0.0,0.0,0.0,4.1,14.3,6.7,0.0,False,False
1278,2018-07-04,4,7,2018,128580.98,57.0081,128580.98,57.0081,0.0,0.0,0.0,10.4,17.1,6.0,0.0,False,False
1279,2018-07-05,5,7,2018,125861.6,52.74357,125861.6,52.74357,0.0,0.0,0.0,12.7,18.7,2.8,0.4,False,False
1280,2018-07-06,6,7,2018,124242.52,52.971848,124242.52,52.971848,0.0,0.0,0.0,12.5,15.2,8.3,0.0,False,False
1281,2018-07-07,7,7,2018,119717.44,45.211716,119717.44,45.211716,0.0,0.0,0.0,9.6,12.9,6.5,1.2,False,False
1282,2018-07-08,1,7,2018,114562.22,47.891624,114562.22,47.891624,0.0,0.0,0.0,9.3,13.9,6.2,0.8,False,False
1283,2018-07-09,2,7,2018,133874.47,80.825554,133874.47,80.825554,0.0,0.0,0.0,10.1,13.8,8.1,1.2,False,False
1284,2018-07-10,3,7,2018,140343.0,94.623886,140343.0,94.623886,0.0,0.0,0.0,9.3,11.5,5.4,0.0,False,False
1285,2018-07-11,4,7,2018,143461.12,81.95252,143461.12,81.95252,0.0,0.0,0.0,6.6,11.6,6.0,0.0,False,False
1286,2018-07-12,5,7,2018,145767.1,111.82052,145767.1,111.82052,0.0,0.0,0.0,4.3,11.3,7.5,0.0,False,False
1287,2018-07-13,6,7,2018,140542.95,104.654655,140542.95,104.654655,0.0,0.0,0.0,5.8,13.9,9.3,0.2,False,False
1288,2018-07-14,7,7,2018,124491.53,85.80095,124491.53,85.80095,0.0,0.0,0.0,4.4,15.5,10.0,0.0,False,False
1289,2018-07-15,1,7,2018,119464.31,67.79091,119464.31,67.79091,0.0,0.0,0.0,6.0,13.8,9.8,0.0,False,False
1290,2018-07-16,2,7,2018,137446.75,87.63466,137446.75,87.63466,0.0,0.0,0.0,7.9,12.6,4.5,0.0,False,False
1291,2018-07-17,3,7,2018,131367.1,71.11637,131367.1,71.11637,0.0,0.0,0.0,9.1,17.5,9.2,0.0,True,False
1292,2018-07-18,4,7,2018,132856.72,72.33715,132856.72,72.33715,0.0,0.0,0.0,6.2,15.2,10.3,1.2,True,False
1293,2018-07-19,5,7,2018,133778.44,83.93096,133778.44,83.93096,0.0,0.0,0.0,8.7,17.6,8.5,0.0,True,False
1294,2018-07-20,6,7,2018,135728.4,88.908714,135728.4,88.908714,0.0,0.0,0.0,7.2,12.1,7.2,4.4,True,False
1295,2018-07-21,7,7,2018,125928.62,91.699455,125928.62,91.699455,0.0,0.0,0.0,6.7,14.0,7.2,0.2,True,False
1296,2018-07-22,1,7,2018,114186.8,73.135666,114186.8,73.135666,0.0,0.0,0.0,8.0,14.8,10.5,0.0,True,False
1297,2018-07-23,2,7,2018,134664.66,80.35544,134664.66,80.35544,0.0,0.0,0.0,8.4,15.4,6.9,0.2,True,False
1298,2018-07-24,3,7,2018,132967.19,71.115295,132967.19,71.115295,0.0,0.0,0.0,8.6,15.6,7.1,0.6,True,False
1299,2018-07-25,4,7,2018,135308.3,76.4725,135308.3,76.4725,0.0,0.0,0.0,8.3,15.7,9.3,6.2,True,False
1300,2018-07-26,5,7,2018,137634.12,86.40659,137634.12,86.40659,0.0,0.0,0.0,7.7,15.1,8.9,0.0,True,False
1301,2018-07-27,6,7,2018,130119.5,71.86982,130119.5,71.86982,0.0,0.0,0.0,9.2,19.5,10.3,0.0,True,False
1302,2018-07-28,7,7,2018,116942.94,57.982048,116942.94,57.982048,0.0,0.0,0.0,8.4,18.6,9.3,0.0,True,False
1303,2018-07-29,1,7,2018,111555.0,29.414282,111555.0,29.414282,0.0,0.0,0.0,10.8,14.6,10.0,2.0,True,False
1304,2018-07-30,2,7,2018,135422.14,60.04031,135422.14,60.04031,0.0,0.0,0.0,8.2,12.6,7.3,0.4,True,False
1305,2018-07-31,3,7,2018,129519.99,60.905552,129519.99,60.905552,0.0,0.0,0.0,8.3,16.2,10.2,0.0,True,False
1306,2018-08-01,4,8,2018,134004.95,78.76164,134004.95,78.76164,0.0,0.0,0.0,9.9,14.8,11.4,1.6,True,False
1307,2018-08-02,5,8,2018,129025.0,68.07737,129025.0,68.07737,0.0,0.0,0.0,4.9,16.1,11.7,0.0,True,False
1308,2018-08-03,6,8,2018,129740.31,79.40708,129740.31,79.40708,0.0,0.0,0.0,7.8,18.4,6.3,0.0,True,False
1309,2018-08-04,7,8,2018,116238.17,44.889046,116238.17,44.889046,0.0,0.0,0.0,8.0,15.3,8.7,1.6,True,False
1310,2018-08-05,1,8,2018,104912.38,37.443985,97676.15,43.09731,7236.235,-38.86571699233095,0.083333336,10.6,17.6,11.2,0.0,True,False
1311,2018-08-06,2,8,2018,127198.78,83.71209,127198.78,83.71209,0.0,0.0,0.0,9.4,13.8,8.5,0.0,True,False
1312,2018-08-07,3,8,2018,131851.02,75.541245,131851.02,75.541245,0.0,0.0,0.0,7.3,14.8,9.6,0.0,True,False
1313,2018-08-08,4,8,2018,131939.5,89.68684,131939.5,89.68684,0.0,0.0,0.0,9.6,16.0,7.2,1.0,True,False
1314,2018-08-09,5,8,2018,135670.98,82.76085,135670.98,82.76085,0.0,0.0,0.0,5.6,15.4,8.6,2.2,True,False
1315,2018-08-10,6,8,2018,121875.35,58.050358,121875.35,58.050358,0.0,0.0,0.0,9.4,20.0,11.8,0.0,True,False
1316,2018-08-11,7,8,2018,119988.734,64.60234,119988.734,64.60234,0.0,0.0,0.0,8.1,14.7,7.4,10.4,True,False
1317,2018-08-12,1,8,2018,115231.85,48.78894,115231.85,48.78894,0.0,0.0,0.0,5.4,14.8,10.4,4.6,True,False
1318,2018-08-13,2,8,2018,127541.57,79.75906,127541.57,79.75906,0.0,0.0,0.0,7.9,14.9,8.6,0.0,True,False
1319,2018-08-14,3,8,2018,121073.45,69.127754,121073.45,69.127754,0.0,0.0,0.0,9.4,16.7,13.2,0.2,True,False
1320,2018-08-15,4,8,2018,122602.12,67.79661,122602.12,67.79661,0.0,0.0,0.0,11.5,18.4,10.1,0.0,True,False
1321,2018-08-16,5,8,2018,131137.06,95.267105,131137.06,95.267105,0.0,0.0,0.0,8.7,14.7,9.2,0.2,True,False
1322,2018-08-17,6,8,2018,125189.54,77.61777,125189.54,77.61777,0.0,0.0,0.0,7.7,15.9,12.2,0.0,True,False
1323,2018-08-18,7,8,2018,116571.26,38.301147,97520.81,46.781364,19050.445,-5.109792306688898,0.1875,8.9,13.8,10.4,2.2,True,False
1324,2018-08-19,1,8,2018,119707.93,50.44695,101911.51,64.75876,17796.42,-31.509864309788146,0.1875,6.7,11.9,9.3,9.2,True,False
1325,2018-08-20,2,8,2018,138918.39,102.33881,138918.39,102.33881,0.0,0.0,0.0,5.5,12.4,6.5,2.0,True,False
