,ts,year,month,day,hour,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
26284,2017-12-31 20:00:00,2017,12,1,20,9,0,14250,0,14321,22.01,32.9
26285,2017-12-31 21:00:00,2017,12,1,21,9,0,13787,12,14087,12.4,23.85
26286,2017-12-31 22:00:00,2017,12,1,22,9,0,13560,11,13549,12.4,23.95
26287,2017-12-31 23:00:00,2018,1,2,23,9,0,12348,6,12879,6.74,20.76
26288,2018-01-01 00:00:00,2018,1,2,0,9,0,11156,0,11527,4.74,19.02
26289,2018-01-01 01:00:00,2018,1,2,1,9,0,9437,1,10749,3.66,17.9
26290,2018-01-01 02:00:00,2018,1,2,2,9,0,6474,4,8095,2.3,20.88
26291,2018-01-01 03:00:00,2018,1,2,3,9,0,6329,6,6391,2.3,18.83
26292,2018-01-01 04:00:00,2018,1,2,4,9,0,6172,4,6376,2.06,15.8
26293,2018-01-01 05:00:00,2018,1,2,5,9,0,6189,2,6286,2.06,18.7
26294,2018-01-01 06:00:00,2018,1,2,6,9,0,5782,22,5954,2.06,19.97
26295,2018-01-01 07:00:00,2018,1,2,7,34,0,5963,107,6020,2.3,21.91
26296,2018-01-01 08:00:00,2018,1,2,8,601,0,5770,584,5857,2.3,17.82
26297,2018-01-01 09:00:00,2018,1,2,9,1635,0,6448,1475,6427,2.3,14.63
26298,2018-01-01 10:00:00,2018,1,2,10,2479,0,7056,2261,7156,2.3,14.69
26299,2018-01-01 11:00:00,2018,1,2,11,2942,0,8335,2779,8994,2.3,14.0
26300,2018-01-01 12:00:00,2018,1,2,12,2898,0,9002,2994,9728,2.3,14.14
26301,2018-01-01 13:00:00,2018,1,2,13,2778,0,11860,2897,11033,5.0,17.69
26302,2018-01-01 14:00:00,2018,1,2,14,2554,0,12244,2480,12355,5.0,17.62
26303,2018-01-01 15:00:00,2018,1,2,15,1876,0,12635,1725,12409,5.0,16.99
26304,2018-01-01 16:00:00,2018,1,2,16,781,0,13564,866,13128,8.85,20.66
26305,2018-01-01 17:00:00,2018,1,2,17,177,0,14629,259,14200,15.93,28.2
26306,2018-01-01 18:00:00,2018,1,2,18,119,0,14358,91,14517,22.02,32.37
26307,2018-01-01 19:00:00,2018,1,2,19,115,0,14342,72,14218,20.0,30.39
26308,2018-01-01 20:00:00,2018,1,2,20,91,0,14041,60,14001,21.95,32.2
26309,2018-01-01 21:00:00,2018,1,2,21,60,0,14166,49,14117,23.52,32.9
26310,2018-01-01 22:00:00,2018,1,2,22,50,0,13271,38,13938,16.35,26.95
26311,2018-01-01 23:00:00,2018,1,3,23,13,0,2158,2,2078,60.0,29.42
26312,2018-01-02 00:00:00,2018,1,3,0,13,0,2485,7,2372,57.79,23.58
26313,2018-01-02 01:00:00,2018,1,3,1,17,0,3156,5,2906,55.31,20.21
26314,2018-01-02 02:00:00,2018,1,3,2,20,0,3748,3,3661,50.96,18.58
26315,2018-01-02 03:00:00,2018,1,3,3,19,0,3954,3,4081,47.07,17.8
26316,2018-01-02 04:00:00,2018,1,3,4,13,0,4530,8,4476,46.0,22.02
26317,2018-01-02 05:00:00,2018,1,3,5,13,0,4849,12,4933,54.0,35.01
26318,2018-01-02 06:00:00,2018,1,3,6,12,0,5433,7,5248,59.37,50.65
26319,2018-01-02 07:00:00,2018,1,3,7,47,0,6143,98,5882,60.77,58.61
26320,2018-01-02 08:00:00,2018,1,3,8,392,0,6323,598,6441,60.61,57.43
26321,2018-01-02 09:00:00,2018,1,3,9,991,0,6544,1262,6475,60.17,60.31
26322,2018-01-02 10:00:00,2018,1,3,10,1491,0,7352,1811,7059,59.25,58.48
26323,2018-01-02 11:00:00,2018,1,3,11,1791,0,8394,2048,8106,57.3,57.08
26324,2018-01-02 12:00:00,2018,1,3,12,1990,0,9163,2223,8949,55.04,56.33
26325,2018-01-02 13:00:00,2018,1,3,13,1983,0,10712,2122,9855,46.88,56.54
26326,2018-01-02 14:00:00,2018,1,3,14,1676,0,10970,1806,11076,44.99,55.13
26327,2018-01-02 15:00:00,2018,1,3,15,1363,0,10782,1415,10889,44.68,54.64
26328,2018-01-02 16:00:00,2018,1,3,16,882,0,10235,680,10402,46.32,57.35
26329,2018-01-02 17:00:00,2018,1,3,17,234,0,9581,220,9826,53.81,61.67
26330,2018-01-02 18:00:00,2018,1,3,18,24,0,8919,104,9105,58.19,62.34
26331,2018-01-02 19:00:00,2018,1,3,19,10,0,8877,58,8821,59.37,64.51
26332,2018-01-02 20:00:00,2018,1,3,20,9,0,9051,4,8836,58.87,63.33
26333,2018-01-02 21:00:00,2018,1,3,21,9,0,9009,0,9014,55.1,59.09
26334,2018-01-02 22:00:00,2018,1,3,22,9,0,8873,3,8991,52.14,48.64
26335,2018-01-02 23:00:00,2018,1,4,23,21,0,10099,6,10714,50.01,22.7
26336,2018-01-03 00:00:00,2018,1,4,0,21,0,9657,5,10484,45.02,17.25
26337,2018-01-03 01:00:00,2018,1,4,1,18,0,9425,5,10176,44.51,15.01
26338,2018-01-03 02:00:00,2018,1,4,2,18,0,9877,5,10122,44.51,12.6
26339,2018-01-03 03:00:00,2018,1,4,3,18,0,10457,10,10377,44.27,12.4
26340,2018-01-03 04:00:00,2018,1,4,4,20,0,11247,10,10732,44.51,14.92
26341,2018-01-03 05:00:00,2018,1,4,5,20,0,11741,10,11147,45.01,23.01
26342,2018-01-03 06:00:00,2018,1,4,6,25,0,11816,27,11434,56.01,47.4
26343,2018-01-03 07:00:00,2018,1,4,7,163,0,12134,170,11633,60.84,60.64
26344,2018-01-03 08:00:00,2018,1,4,8,466,0,12249,562,11902,63.83,61.65
26345,2018-01-03 09:00:00,2018,1,4,9,686,0,12274,975,12385,63.53,63.48
26346,2018-01-03 10:00:00,2018,1,4,10,892,0,12936,1294,12922,61.48,61.69
26347,2018-01-03 11:00:00,2018,1,4,11,1059,0,12629,1569,13462,59.01,61.06
26348,2018-01-03 12:00:00,2018,1,4,12,1140,0,12488,1769,13818,56.01,59.23
26349,2018-01-03 13:00:00,2018,1,4,13,1217,0,13397,1784,13977,53.53,58.87
26350,2018-01-03 14:00:00,2018,1,4,14,1078,0,14422,1555,14127,49.73,57.6
26351,2018-01-03 15:00:00,2018,1,4,15,961,0,15304,1194,14414,45.01,56.35
26352,2018-01-03 16:00:00,2018,1,4,16,687,0,15713,733,14655,44.52,58.57
26353,2018-01-03 17:00:00,2018,1,4,17,227,0,16063,255,14798,44.62,62.88
26354,2018-01-03 18:00:00,2018,1,4,18,36,0,15686,32,14880,53.04,62.54
26355,2018-01-03 19:00:00,2018,1,4,19,29,0,15233,9,14853,56.51,63.04
26356,2018-01-03 20:00:00,2018,1,4,20,27,0,14367,9,14863,56.01,61.77
26357,2018-01-03 21:00:00,2018,1,4,21,27,0,14739,11,14801,52.26,59.29
26358,2018-01-03 22:00:00,2018,1,4,22,17,0,15112,12,14715,44.52,50.74
26359,2018-01-03 23:00:00,2018,1,5,23,423,0,5669,121,5457,40.43,36.5
26360,2018-01-04 00:00:00,2018,1,5,0,313,0,5836,89,5226,32.02,17.22
26361,2018-01-04 01:00:00,2018,1,5,1,250,0,5841,143,5029,29.03,12.96
26362,2018-01-04 02:00:00,2018,1,5,2,196,0,5797,71,4803,25.09,12.28
26363,2018-01-04 03:00:00,2018,1,5,3,175,0,5698,65,4741,22.14,13.72
26364,2018-01-04 04:00:00,2018,1,5,4,174,0,5311,58,4707,22.49,19.94
26365,2018-01-04 05:00:00,2018,1,5,5,134,0,5110,40,4816,22.97,30.29
26366,2018-01-04 06:00:00,2018,1,5,6,92,0,5220,41,5066,23.05,40.25
26367,2018-01-04 07:00:00,2018,1,5,7,306,0,5358,336,5098,22.44,55.12
26368,2018-01-04 08:00:00,2018,1,5,8,1259,0,5299,1315,5070,25.81,56.32
26369,2018-01-04 09:00:00,2018,1,5,9,2731,0,5324,2626,5104,28.34,57.75
26370,2018-01-04 10:00:00,2018,1,5,10,4021,0,5276,3659,5304,28.3,57.08
26371,2018-01-04 11:00:00,2018,1,5,11,4742,0,5724,4216,5453,26.23,56.58
26372,2018-01-04 12:00:00,2018,1,5,12,5166,0,5608,4491,5698,22.14,55.28
26373,2018-01-04 13:00:00,2018,1,5,13,5024,0,5553,4523,6029,19.01,53.47
26374,2018-01-04 14:00:00,2018,1,5,14,4778,0,5690,4352,6444,13.72,52.87
26375,2018-01-04 15:00:00,2018,1,5,15,4102,0,6702,3959,6866,14.27,52.4
26376,2018-01-04 16:00:00,2018,1,5,16,3251,0,6958,3361,7231,19.54,57.71
26377,2018-01-04 17:00:00,2018,1,5,17,2152,0,7260,2466,7538,20.54,59.34
26378,2018-01-04 18:00:00,2018,1,5,18,1019,0,7110,1351,7862,25.31,58.13
26379,2018-01-04 19:00:00,2018,1,5,19,490,0,7735,545,8252,30.03,58.66
26380,2018-01-04 20:00:00,2018,1,5,20,381,0,8799,295,8738,38.87,57.99
26381,2018-01-04 21:00:00,2018,1,5,21,317,0,9488,198,9201,38.83,56.78
26382,2018-01-04 22:00:00,2018,1,5,22,213,0,10054,190,9276,32.02,49.69
26383,2018-01-04 23:00:00,2018,1,6,23,29,0,4402,135,4112,46.23,38.47
26384,2018-01-05 00:00:00,2018,1,6,0,11,0,4587,150,4131,36.08,23.57
26385,2018-01-05 01:00:00,2018,1,6,1,11,0,4482,166,4157,34.3,16.24
26386,2018-01-05 02:00:00,2018,1,6,2,11,0,4536,175,4184,32.72,14.22
26387,2018-01-05 03:00:00,2018,1,6,3,11,0,4225,162,4159,32.6,13.62
26388,2018-01-05 04:00:00,2018,1,6,4,10,0,4028,105,4030,34.99,21.44
26389,2018-01-05 05:00:00,2018,1,6,5,11,0,3860,95,3922,35.49,32.25
26390,2018-01-05 06:00:00,2018,1,6,6,69,0,3603,192,3837,34.99,47.08
26391,2018-01-05 07:00:00,2018,1,6,7,668,0,3267,857,3547,34.99,58.94
26392,2018-01-05 08:00:00,2018,1,6,8,1765,0,3209,1968,3307,40.88,59.92
26393,2018-01-05 09:00:00,2018,1,6,9,2895,0,3298,3096,3152,44.68,62.46
26394,2018-01-05 10:00:00,2018,1,6,10,3320,0,3203,3852,3104,45.43,61.78
26395,2018-01-05 11:00:00,2018,1,6,11,3526,0,3262,4248,3069,45.15,61.63
26396,2018-01-05 12:00:00,2018,1,6,12,3545,0,3325,4357,3109,45.13,60.11
26397,2018-01-05 13:00:00,2018,1,6,13,3683,0,3551,4198,3503,44.5,59.9
26398,2018-01-05 14:00:00,2018,1,6,14,3557,0,4393,3937,4032,35.59,60.97
26399,2018-01-05 15:00:00,2018,1,6,15,3384,0,4538,3612,4580,34.91,61.71
26400,2018-01-05 16:00:00,2018,1,6,16,2993,0,4514,3183,4649,32.72,63.29
26401,2018-01-05 17:00:00,2018,1,6,17,2739,0,4492,2546,4613,34.54,67.18
26402,2018-01-05 18:00:00,2018,1,6,18,2192,0,4215,1659,4531,35.4,67.85
26403,2018-01-05 19:00:00,2018,1,6,19,1075,0,3688,763,4255,45.0,69.6
26404,2018-01-05 20:00:00,2018,1,6,20,458,0,3542,372,4030,49.65,68.98
26405,2018-01-05 21:00:00,2018,1,6,21,305,0,3858,260,4043,49.01,64.93
26406,2018-01-05 22:00:00,2018,1,6,22,164,0,4361,246,4227,47.1,61.69
26407,2018-01-05 23:00:00,2018,1,7,23,355,0,1400,308,1392,65.61,62.76
26408,2018-01-06 00:00:00,2018,1,7,0,302,0,1194,275,1235,64.82,57.79
26409,2018-01-06 01:00:00,2018,1,7,1,242,0,1138,235,1200,63.35,51.25
26410,2018-01-06 02:00:00,2018,1,7,2,231,0,1191,245,1192,63.04,47.65
26411,2018-01-06 03:00:00,2018,1,7,3,230,0,1210,236,1201,62.69,39.23
26412,2018-01-06 04:00:00,2018,1,7,4,205,0,1225,216,1194,62.4,38.62
26413,2018-01-06 05:00:00,2018,1,7,5,170,0,1029,176,1190,64.97,38.98
26414,2018-01-06 06:00:00,2018,1,7,6,309,0,1063,365,1208,64.97,44.7
26415,2018-01-06 07:00:00,2018,1,7,7,947,0,897,1052,1251,66.13,50.73
26416,2018-01-06 08:00:00,2018,1,7,8,2117,0,765,2165,1348,66.26,54.88
26417,2018-01-06 09:00:00,2018,1,7,9,3528,0,930,3264,1485,65.95,60.5
26418,2018-01-06 10:00:00,2018,1,7,10,4192,0,1428,4071,1767,65.08,61.79
26419,2018-01-06 11:00:00,2018,1,7,11,4607,0,2000,4411,2117,65.08,60.79
26420,2018-01-06 12:00:00,2018,1,7,12,4917,0,2505,4608,2623,64.97,57.9
26421,2018-01-06 13:00:00,2018,1,7,13,4864,0,2883,4576,2802,62.86,55.34
26422,2018-01-06 14:00:00,2018,1,7,14,4392,0,3396,4392,2904,60.52,52.4
26423,2018-01-06 15:00:00,2018,1,7,15,3836,0,3673,4070,2993,60.0,46.01
26424,2018-01-06 16:00:00,2018,1,7,16,3496,0,4042,3623,3029,59.85,51.18
26425,2018-01-06 17:00:00,2018,1,7,17,2923,0,4389,2961,3079,59.72,57.17
26426,2018-01-06 18:00:00,2018,1,7,18,2495,0,4911,2086,3107,60.75,56.13
26427,2018-01-06 19:00:00,2018,1,7,19,1624,0,5244,1219,3217,62.81,57.17
26428,2018-01-06 20:00:00,2018,1,7,20,816,0,4210,658,3454,64.14,56.93
26429,2018-01-06 21:00:00,2018,1,7,21,583,0,3416,443,3658,63.04,54.39
26430,2018-01-06 22:00:00,2018,1,7,22,545,0,3313,411,3679,60.16,52.83
26431,2018-01-06 23:00:00,2018,1,1,23,104,0,1792,363,2336,62.0,48.65
26432,2018-01-07 00:00:00,2018,1,1,0,98,0,1615,381,2086,61.14,25.47
26433,2018-01-07 01:00:00,2018,1,1,1,97,0,1559,242,1834,60.89,26.37
26434,2018-01-07 02:00:00,2018,1,1,2,96,0,1518,237,1580,58.68,27.0
26435,2018-01-07 03:00:00,2018,1,1,3,97,0,1352,232,1405,58.43,26.15
26436,2018-01-07 04:00:00,2018,1,1,4,98,0,1246,206,1306,58.34,27.44
26437,2018-01-07 05:00:00,2018,1,1,5,100,0,1279,238,1266,56.69,29.65
26438,2018-01-07 06:00:00,2018,1,1,6,240,0,1344,455,1247,52.99,32.91
26439,2018-01-07 07:00:00,2018,1,1,7,803,0,1242,1111,1303,52.99,40.1
26440,2018-01-07 08:00:00,2018,1,1,8,1690,0,1181,2072,1427,55.19,52.93
26441,2018-01-07 09:00:00,2018,1,1,9,2598,0,1313,3004,1637,55.19,54.83
26442,2018-01-07 10:00:00,2018,1,1,10,3249,0,1472,3665,2123,55.67,59.76
26443,2018-01-07 11:00:00,2018,1,1,11,3608,0,1994,4054,2722,55.19,58.45
26444,2018-01-07 12:00:00,2018,1,1,12,3920,0,2821,4245,3434,55.0,60.67
26445,2018-01-07 13:00:00,2018,1,1,13,3988,0,3718,4281,3923,55.0,60.24
26446,2018-01-07 14:00:00,2018,1,1,14,3904,0,4293,4195,4323,51.33,56.83
26447,2018-01-07 15:00:00,2018,1,1,15,3777,0,4979,3986,4690,50.19,56.08
26448,2018-01-07 16:00:00,2018,1,1,16,3530,0,4880,3652,4762,50.15,60.86
26449,2018-01-07 17:00:00,2018,1,1,17,3060,0,4839,3117,4659,50.25,68.36
26450,2018-01-07 18:00:00,2018,1,1,18,2491,0,4948,2342,4466,52.09,76.47
26451,2018-01-07 19:00:00,2018,1,1,19,1617,0,4925,1451,4151,55.75,78.39
26452,2018-01-07 20:00:00,2018,1,1,20,772,0,4357,786,3747,61.14,83.31
26453,2018-01-07 21:00:00,2018,1,1,21,499,0,3940,541,3445,63.19,77.03
26454,2018-01-07 22:00:00,2018,1,1,22,461,0,3710,520,3272,62.78,70.92
26455,2018-01-07 23:00:00,2018,1,2,23,694,0,5603,654,6013,62.01,71.54
26456,2018-01-08 00:00:00,2018,1,2,0,689,0,5661,643,5900,58.01,62.36
26457,2018-01-08 01:00:00,2018,1,2,1,685,0,5289,621,5783,54.25,57.12
26458,2018-01-08 02:00:00,2018,1,2,2,683,0,5004,601,5594,52.74,54.64
26459,2018-01-08 03:00:00,2018,1,2,3,682,0,4999,573,5427,52.3,54.37
26460,2018-01-08 04:00:00,2018,1,2,4,658,0,4988,516,5306,52.33,55.67
26461,2018-01-08 05:00:00,2018,1,2,5,450,0,4720,437,5142,55.0,63.83
26462,2018-01-08 06:00:00,2018,1,2,6,306,0,4515,414,4914,58.44,70.69
26463,2018-01-08 07:00:00,2018,1,2,7,858,0,3955,967,4613,63.9,76.22
26464,2018-01-08 08:00:00,2018,1,2,8,2356,0,3423,2550,4303,65.1,75.63
26465,2018-01-08 09:00:00,2018,1,2,9,3843,0,3078,4018,4043,65.7,77.49
26466,2018-01-08 10:00:00,2018,1,2,10,4842,0,2970,4760,3890,66.8,76.51
26467,2018-01-08 11:00:00,2018,1,2,11,5213,0,2974,5174,3740,67.97,76.37
26468,2018-01-08 12:00:00,2018,1,2,12,5347,0,2985,5386,3775,68.34,74.99
26469,2018-01-08 13:00:00,2018,1,2,13,5360,0,3070,5439,3873,68.19,74.59
26470,2018-01-08 14:00:00,2018,1,2,14,5175,0,3386,5317,4092,67.89,74.51
26471,2018-01-08 15:00:00,2018,1,2,15,4890,0,3795,5017,4364,67.51,72.71
26472,2018-01-08 16:00:00,2018,1,2,16,4367,0,4092,4567,4803,67.0,73.33
26473,2018-01-08 17:00:00,2018,1,2,17,3699,0,4398,3943,5293,65.87,77.39
26474,2018-01-08 18:00:00,2018,1,2,18,2734,0,4704,3021,5823,65.87,78.13
26475,2018-01-08 19:00:00,2018,1,2,19,1436,0,5154,1780,6320,65.01,78.73
26476,2018-01-08 20:00:00,2018,1,2,20,773,0,5915,865,6878,65.86,77.09
26477,2018-01-08 21:00:00,2018,1,2,21,676,0,6724,598,7309,65.32,74.49
26478,2018-01-08 22:00:00,2018,1,2,22,569,0,6885,544,7382,62.51,72.72
26479,2018-01-08 23:00:00,2018,1,3,23,349,0,7032,384,7184,67.49,72.24
26480,2018-01-09 00:00:00,2018,1,3,0,231,0,6684,280,7071,61.91,58.13
26481,2018-01-09 01:00:00,2018,1,3,1,119,0,6526,190,6752,59.28,51.61
26482,2018-01-09 02:00:00,2018,1,3,2,88,0,6310,100,6414,58.07,50.56
26483,2018-01-09 03:00:00,2018,1,3,3,63,0,5665,45,6081,57.57,49.89
26484,2018-01-09 04:00:00,2018,1,3,4,63,0,5496,159,5716,56.74,49.85
26485,2018-01-09 05:00:00,2018,1,3,5,63,0,5288,45,5372,56.62,51.55
26486,2018-01-09 06:00:00,2018,1,3,6,58,0,5018,105,5037,57.95,59.72
26487,2018-01-09 07:00:00,2018,1,3,7,389,0,4737,486,4657,60.91,64.86
26488,2018-01-09 08:00:00,2018,1,3,8,1393,0,4327,1567,4303,66.5,70.23
26489,2018-01-09 09:00:00,2018,1,3,9,2948,0,4047,3318,3987,64.68,71.18
26490,2018-01-09 10:00:00,2018,1,3,10,4346,0,3929,4388,3939,64.86,68.16
26491,2018-01-09 11:00:00,2018,1,3,11,4954,0,3769,4904,3918,63.62,65.86
26492,2018-01-09 12:00:00,2018,1,3,12,5159,0,3573,5160,3891,66.86,63.52
26493,2018-01-09 13:00:00,2018,1,3,13,5188,0,3406,5185,3896,67.19,61.71
26494,2018-01-09 14:00:00,2018,1,3,14,5028,0,3513,5030,3905,66.37,61.66
26495,2018-01-09 15:00:00,2018,1,3,15,4672,0,3728,4692,3937,63.96,62.75
26496,2018-01-09 16:00:00,2018,1,3,16,4111,0,3936,4136,4111,62.43,65.84
26497,2018-01-09 17:00:00,2018,1,3,17,3258,0,4098,3278,4361,68.49,75.75
26498,2018-01-09 18:00:00,2018,1,3,18,1963,0,4168,2119,4645,70.0,77.63
26499,2018-01-09 19:00:00,2018,1,3,19,871,0,4520,1038,5023,71.14,77.86
26500,2018-01-09 20:00:00,2018,1,3,20,588,0,5017,550,5420,70.67,76.34
26501,2018-01-09 21:00:00,2018,1,3,21,478,0,5293,524,5806,68.72,73.3
26502,2018-01-09 22:00:00,2018,1,3,22,301,0,5434,450,5680,67.15,69.13
26503,2018-01-09 23:00:00,2018,1,4,23,49,0,7150,203,7047,59.53,65.84
26504,2018-01-10 00:00:00,2018,1,4,0,49,0,7101,176,7314,56.1,55.01
26505,2018-01-10 01:00:00,2018,1,4,1,49,0,7389,84,7526,51.41,53.66
26506,2018-01-10 02:00:00,2018,1,4,2,49,0,7870,64,7698,47.38,51.71
26507,2018-01-10 03:00:00,2018,1,4,3,49,0,7917,49,7836,47.59,52.17
26508,2018-01-10 04:00:00,2018,1,4,4,49,0,8525,48,8059,51.61,51.71
26509,2018-01-10 05:00:00,2018,1,4,5,49,0,8670,51,8322,69.13,54.75
26510,2018-01-10 06:00:00,2018,1,4,6,49,0,8614,42,8586,74.9,65.12
26511,2018-01-10 07:00:00,2018,1,4,7,164,0,9076,216,8840,75.67,72.85
26512,2018-01-10 08:00:00,2018,1,4,8,1068,0,9056,1223,8969,76.24,73.29
26513,2018-01-10 09:00:00,2018,1,4,9,2357,0,9291,2677,9040,73.7,73.7
26514,2018-01-10 10:00:00,2018,1,4,10,3918,0,9599,3975,9048,72.45,65.99
26515,2018-01-10 11:00:00,2018,1,4,11,4643,0,9445,4766,8997,69.95,65.55
26516,2018-01-10 12:00:00,2018,1,4,12,4954,0,9190,5050,8985,66.23,56.26
26517,2018-01-10 13:00:00,2018,1,4,13,4947,0,9136,5031,9330,61.17,54.42
26518,2018-01-10 14:00:00,2018,1,4,14,4757,0,9588,4854,9742,59.45,55.59
26519,2018-01-10 15:00:00,2018,1,4,15,4442,0,10357,4503,10138,58.18,55.39
26520,2018-01-10 16:00:00,2018,1,4,16,3724,0,10479,3904,10324,60.42,58.42
26521,2018-01-10 17:00:00,2018,1,4,17,2534,0,10335,2794,10453,69.93,61.47
26522,2018-01-10 18:00:00,2018,1,4,18,1092,0,10128,1414,10549,75.0,64.01
26523,2018-01-10 19:00:00,2018,1,4,19,527,0,10269,669,10567,75.67,68.79
26524,2018-01-10 20:00:00,2018,1,4,20,455,0,10303,433,10566,70.08,65.99
26525,2018-01-10 21:00:00,2018,1,4,21,344,0,10073,364,10546,64.91,55.28
26526,2018-01-10 22:00:00,2018,1,4,22,153,0,10002,325,10382,59.49,52.91
26527,2018-01-10 23:00:00,2018,1,5,23,15,0,2351,14,2232,71.61,45.39
26528,2018-01-11 00:00:00,2018,1,5,0,15,0,2558,15,2169,68.71,40.84
26529,2018-01-11 01:00:00,2018,1,5,1,16,0,2645,17,2215,67.64,38.45
26530,2018-01-11 02:00:00,2018,1,5,2,15,0,2786,19,2418,66.53,38.6
26531,2018-01-11 03:00:00,2018,1,5,3,15,0,3040,17,2763,62.45,38.58
26532,2018-01-11 04:00:00,2018,1,5,4,15,0,3154,18,3078,59.2,41.77
26533,2018-01-11 05:00:00,2018,1,5,5,16,0,3444,18,3394,59.2,47.04
26534,2018-01-11 06:00:00,2018,1,5,6,17,0,3665,50,3352,59.52,57.74
26535,2018-01-11 07:00:00,2018,1,5,7,540,0,3384,490,3188,59.2,63.98
26536,2018-01-11 08:00:00,2018,1,5,8,1626,0,2980,1540,3061,64.18,65.4
26537,2018-01-11 09:00:00,2018,1,5,9,2457,0,2965,2716,3191,64.99,65.15
26538,2018-01-11 10:00:00,2018,1,5,10,3246,0,3345,3529,3438,64.46,64.87
26539,2018-01-11 11:00:00,2018,1,5,11,3667,0,3659,3735,3775,62.88,62.43
26540,2018-01-11 12:00:00,2018,1,5,12,3705,0,4007,3645,4053,63.28,61.42
26541,2018-01-11 13:00:00,2018,1,5,13,3762,0,4192,3340,4207,58.36,62.09
26542,2018-01-11 14:00:00,2018,1,5,14,3514,0,4776,2893,4392,54.69,61.38
26543,2018-01-11 15:00:00,2018,1,5,15,2786,0,5090,2172,4503,54.49,61.43
26544,2018-01-11 16:00:00,2018,1,5,16,1496,0,5138,1220,4626,62.99,63.9
26545,2018-01-11 17:00:00,2018,1,5,17,463,0,5375,529,4812,70.69,66.54
26546,2018-01-11 18:00:00,2018,1,5,18,190,0,6050,245,5044,71.28,67.36
26547,2018-01-11 19:00:00,2018,1,5,19,150,0,6418,141,5269,71.07,71.2
26548,2018-01-11 20:00:00,2018,1,5,20,59,0,6678,89,5489,69.8,69.44
26549,2018-01-11 21:00:00,2018,1,5,21,39,0,6975,57,5495,67.64,63.93
26550,2018-01-11 22:00:00,2018,1,5,22,40,0,7398,40,5463,59.11,64.0
26551,2018-01-11 23:00:00,2018,1,6,23,51,0,6900,23,6317,67.2,59.98
26552,2018-01-12 00:00:00,2018,1,6,0,51,0,7101,17,6419,63.34,53.68
26553,2018-01-12 01:00:00,2018,1,6,1,52,0,7267,16,6481,54.89,50.61
26554,2018-01-12 02:00:00,2018,1,6,2,50,0,7123,16,6615,55.29,50.21
26555,2018-01-12 03:00:00,2018,1,6,3,51,0,7363,25,6683,52.01,50.36
26556,2018-01-12 04:00:00,2018,1,6,4,51,0,7635,24,6725,52.01,51.59
26557,2018-01-12 05:00:00,2018,1,6,5,50,0,7485,25,6747,55.9,60.34
26558,2018-01-12 06:00:00,2018,1,6,6,51,0,7387,42,6695,57.0,65.41
26559,2018-01-12 07:00:00,2018,1,6,7,110,0,7579,147,6606,58.46,71.96
26560,2018-01-12 08:00:00,2018,1,6,8,741,0,7371,979,6435,63.98,72.19
26561,2018-01-12 09:00:00,2018,1,6,9,1717,0,7070,1978,6290,65.1,73.94
26562,2018-01-12 10:00:00,2018,1,6,10,2655,0,6854,2679,6301,65.76,73.1
26563,2018-01-12 11:00:00,2018,1,6,11,3028,0,7149,3037,6442,64.77,71.03
26564,2018-01-12 12:00:00,2018,1,6,12,3030,0,7844,3042,6700,62.76,69.7
26565,2018-01-12 13:00:00,2018,1,6,13,2940,0,8110,2800,7060,59.65,67.72
26566,2018-01-12 14:00:00,2018,1,6,14,2694,0,8218,2338,7392,55.79,67.44
26567,2018-01-12 15:00:00,2018,1,6,15,1643,0,8062,1468,7645,53.14,67.34
26568,2018-01-12 16:00:00,2018,1,6,16,434,0,7703,498,7953,63.89,67.82
26569,2018-01-12 17:00:00,2018,1,6,17,48,0,7873,117,8430,67.09,74.12
26570,2018-01-12 18:00:00,2018,1,6,18,37,0,8272,33,8862,67.03,74.62
26571,2018-01-12 19:00:00,2018,1,6,19,36,0,8594,20,9179,65.67,74.41
26572,2018-01-12 20:00:00,2018,1,6,20,35,0,8735,20,9454,65.01,72.5
26573,2018-01-12 21:00:00,2018,1,6,21,35,0,8649,15,9519,63.65,69.03
26574,2018-01-12 22:00:00,2018,1,6,22,34,0,8989,13,9458,60.05,67.13
26575,2018-01-12 23:00:00,2018,1,7,23,20,0,4528,9,4397,56.02,59.8
26576,2018-01-13 00:00:00,2018,1,7,0,21,0,4589,10,4678,48.14,52.59
26577,2018-01-13 01:00:00,2018,1,7,1,20,0,4537,10,4552,46.6,51.04
26578,2018-01-13 02:00:00,2018,1,7,2,20,0,4621,11,4501,46.1,50.58
26579,2018-01-13 03:00:00,2018,1,7,3,20,0,4296,11,4491,46.2,50.61
26580,2018-01-13 04:00:00,2018,1,7,4,20,0,3664,11,3904,46.6,50.94
26581,2018-01-13 05:00:00,2018,1,7,5,20,0,3519,10,3464,47.13,51.55
26582,2018-01-13 06:00:00,2018,1,7,6,20,0,3357,12,3439,50.05,54.16
26583,2018-01-13 07:00:00,2018,1,7,7,31,0,3539,69,3366,50.98,55.8
26584,2018-01-13 08:00:00,2018,1,7,8,212,0,3871,319,3794,58.16,62.3
26585,2018-01-13 09:00:00,2018,1,7,9,593,0,3929,683,3951,60.76,64.72
26586,2018-01-13 10:00:00,2018,1,7,10,865,0,4053,938,3971,60.5,64.52
26587,2018-01-13 11:00:00,2018,1,7,11,925,0,4153,1045,4178,59.5,63.71
