,ts,year,month,day,hour,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
10929,2016-04-01 00:00:00,2016,4,6,0,22,0,13314,0,13513,6.5,29.19
10930,2016-04-01 01:00:00,2016,4,6,1,22,0,12663,0,12963,5.55,28.56
10931,2016-04-01 02:00:00,2016,4,6,2,21,0,12198,1,12397,5.0,28.87
10932,2016-04-01 03:00:00,2016,4,6,3,22,0,11540,1,11704,8.0,29.48
10933,2016-04-01 04:00:00,2016,4,6,4,21,0,11543,1,11298,19.11,37.32
10934,2016-04-01 05:00:00,2016,4,6,5,23,0,10585,1,10854,31.44,41.95
10935,2016-04-01 06:00:00,2016,4,6,6,23,0,9912,22,10004,38.0,46.29
10936,2016-04-01 07:00:00,2016,4,6,7,116,0,9652,192,9529,40.66,46.99
10937,2016-04-01 08:00:00,2016,4,6,8,375,0,9129,444,9271,43.0,44.77
10938,2016-04-01 09:00:00,2016,4,6,9,540,0,8641,669,8743,42.08,45.18
10939,2016-04-01 10:00:00,2016,4,6,10,631,0,9207,809,9015,41.23,43.71
10940,2016-04-01 11:00:00,2016,4,6,11,690,0,9305,846,9423,41.48,42.89
10941,2016-04-01 12:00:00,2016,4,6,12,647,0,9335,820,9272,40.33,42.0
10942,2016-04-01 13:00:00,2016,4,6,13,550,0,9399,643,9516,38.8,42.0
10943,2016-04-01 14:00:00,2016,4,6,14,316,0,9464,430,9582,38.0,40.94
10944,2016-04-01 15:00:00,2016,4,6,15,136,0,9683,121,9492,41.21,41.05
10945,2016-04-01 16:00:00,2016,4,6,16,29,0,10220,15,10197,42.95,42.08
10946,2016-04-01 17:00:00,2016,4,6,17,27,0,10565,0,10502,41.96,44.92
10947,2016-04-01 18:00:00,2016,4,6,18,27,0,10718,0,10909,40.81,50.77
10948,2016-04-01 19:00:00,2016,4,6,19,23,0,10959,1,11022,40.66,58.12
10949,2016-04-01 20:00:00,2016,4,6,20,23,0,11442,1,11340,37.67,48.06
10950,2016-04-01 21:00:00,2016,4,6,21,23,0,11804,0,11755,23.9,44.04
10951,2016-04-01 22:00:00,2016,4,7,22,14,0,7317,1,7500,24.69,41.41
10952,2016-04-01 23:00:00,2016,4,7,23,14,0,7175,1,7149,20.01,38.82
10953,2016-04-02 00:00:00,2016,4,7,0,14,0,7436,2,7433,16.52,37.62
10954,2016-04-02 01:00:00,2016,4,7,1,14,0,7816,1,7708,16.99,37.44
10955,2016-04-02 02:00:00,2016,4,7,2,14,0,8202,0,8043,15.0,36.41
10956,2016-04-02 03:00:00,2016,4,7,3,14,0,8695,1,8514,20.0,36.78
10957,2016-04-02 04:00:00,2016,4,7,4,14,0,9054,1,8907,24.32,37.15
10958,2016-04-02 05:00:00,2016,4,7,5,23,0,8967,40,8647,33.54,37.28
10959,2016-04-02 06:00:00,2016,4,7,6,134,0,8417,140,8489,37.64,35.07
10960,2016-04-02 07:00:00,2016,4,7,7,1231,0,7680,898,7778,37.5,37.36
10961,2016-04-02 08:00:00,2016,4,7,8,2422,0,6971,1848,6962,37.92,38.67
10962,2016-04-02 09:00:00,2016,4,7,9,3413,0,6409,2664,6428,37.92,36.06
10963,2016-04-02 10:00:00,2016,4,7,10,4016,0,5697,3379,5954,37.92,35.26
10964,2016-04-02 11:00:00,2016,4,7,11,4224,0,5188,3738,5334,39.9,36.41
10965,2016-04-02 12:00:00,2016,4,7,12,4121,0,4681,3610,4821,38.01,33.18
10966,2016-04-02 13:00:00,2016,4,7,13,3907,0,4326,3363,4398,38.14,29.71
10967,2016-04-02 14:00:00,2016,4,7,14,3281,0,3983,2527,4032,39.5,28.12
10968,2016-04-02 15:00:00,2016,4,7,15,1961,0,3847,1664,3938,39.9,28.39
10969,2016-04-02 16:00:00,2016,4,7,16,517,0,3912,768,3857,42.75,31.27
10970,2016-04-02 17:00:00,2016,4,7,17,132,0,4033,300,4022,45.69,36.13
10971,2016-04-02 18:00:00,2016,4,7,18,64,0,4102,176,4112,49.34,38.61
10972,2016-04-02 19:00:00,2016,4,7,19,37,0,4057,61,4058,47.33,39.14
10973,2016-04-02 20:00:00,2016,4,7,20,37,0,4091,15,4022,41.0,36.05
10974,2016-04-02 21:00:00,2016,4,7,21,27,0,4050,7,4027,37.92,32.15
10975,2016-04-02 22:00:00,2016,4,1,22,291,0,6806,240,6920,27.05,28.27
10976,2016-04-02 23:00:00,2016,4,1,23,138,0,6455,156,6532,23.94,27.12
10977,2016-04-03 00:00:00,2016,4,1,0,101,0,6501,91,6468,20.0,24.18
10978,2016-04-03 01:00:00,2016,4,1,1,70,0,6843,122,6711,19.19,21.9
10979,2016-04-03 02:00:00,2016,4,1,2,65,0,6925,16,7043,17.63,19.07
10980,2016-04-03 03:00:00,2016,4,1,3,65,0,7271,8,7108,18.1,18.98
10981,2016-04-03 04:00:00,2016,4,1,4,65,0,7601,12,7597,20.0,20.78
10982,2016-04-03 05:00:00,2016,4,1,5,122,0,7713,75,7596,25.56,21.48
10983,2016-04-03 06:00:00,2016,4,1,6,634,0,8169,585,7972,33.97,20.98
10984,2016-04-03 07:00:00,2016,4,1,7,1776,0,8138,1613,8160,33.48,25.86
10985,2016-04-03 08:00:00,2016,4,1,8,2943,0,8792,2924,8582,32.03,24.2
10986,2016-04-03 09:00:00,2016,4,1,9,3632,0,9685,3915,9590,25.0,26.22
10987,2016-04-03 10:00:00,2016,4,1,10,3890,0,10847,4139,10737,20.01,24.43
10988,2016-04-03 11:00:00,2016,4,1,11,3901,0,11817,4063,11830,17.0,22.25
10989,2016-04-03 12:00:00,2016,4,1,12,3712,0,12847,3787,12680,12.3,18.48
10990,2016-04-03 13:00:00,2016,4,1,13,3280,0,13892,3301,13649,10.94,16.95
10991,2016-04-03 14:00:00,2016,4,1,14,2597,0,14239,2604,14243,10.5,13.62
10992,2016-04-03 15:00:00,2016,4,1,15,1858,0,14273,1901,14329,10.7,15.14
10993,2016-04-03 16:00:00,2016,4,1,16,889,0,13650,994,13880,12.4,16.86
10994,2016-04-03 17:00:00,2016,4,1,17,401,0,13458,459,13410,19.0,20.07
10995,2016-04-03 18:00:00,2016,4,1,18,316,0,13206,322,13283,21.0,29.7
10996,2016-04-03 19:00:00,2016,4,1,19,218,0,13178,252,13341,20.0,34.06
10997,2016-04-03 20:00:00,2016,4,1,20,140,0,13011,203,13014,14.1,32.64
10998,2016-04-03 21:00:00,2016,4,1,21,133,0,13050,174,12986,12.2,27.93
10999,2016-04-03 22:00:00,2016,4,2,22,157,0,6996,64,6851,21.0,28.55
11000,2016-04-03 23:00:00,2016,4,2,23,155,0,6575,86,6533,19.59,28.1
11001,2016-04-04 00:00:00,2016,4,2,0,124,0,6257,123,6272,19.15,27.74
11002,2016-04-04 01:00:00,2016,4,2,1,90,0,5708,102,5929,18.75,27.11
11003,2016-04-04 02:00:00,2016,4,2,2,59,0,5469,69,5483,18.72,26.48
11004,2016-04-04 03:00:00,2016,4,2,3,59,0,5732,10,5611,20.28,27.56
11005,2016-04-04 04:00:00,2016,4,2,4,59,0,6082,4,6150,24.69,31.87
11006,2016-04-04 05:00:00,2016,4,2,5,73,0,6562,35,6472,31.03,38.41
11007,2016-04-04 06:00:00,2016,4,2,6,93,0,7419,144,7131,32.3,41.91
11008,2016-04-04 07:00:00,2016,4,2,7,289,0,7701,431,7781,35.76,43.12
11009,2016-04-04 08:00:00,2016,4,2,8,492,0,8127,707,8018,33.08,41.12
11010,2016-04-04 09:00:00,2016,4,2,9,601,0,8607,917,8397,31.2,39.63
11011,2016-04-04 10:00:00,2016,4,2,10,762,0,8743,923,8883,29.55,38.06
11012,2016-04-04 11:00:00,2016,4,2,11,926,0,7820,898,8335,29.01,37.84
11013,2016-04-04 12:00:00,2016,4,2,12,806,0,6920,803,7246,29.0,37.87
11014,2016-04-04 13:00:00,2016,4,2,13,698,0,6211,804,6294,30.19,38.2
11015,2016-04-04 14:00:00,2016,4,2,14,572,0,6246,663,6227,27.59,35.33
11016,2016-04-04 15:00:00,2016,4,2,15,408,0,6028,567,6014,29.25,37.07
11017,2016-04-04 16:00:00,2016,4,2,16,290,0,6258,381,6131,29.69,38.63
11018,2016-04-04 17:00:00,2016,4,2,17,163,0,5768,175,5840,32.5,41.4
11019,2016-04-04 18:00:00,2016,4,2,18,37,0,5866,58,5709,36.1,46.09
11020,2016-04-04 19:00:00,2016,4,2,19,17,0,5965,10,6064,36.43,46.92
11021,2016-04-04 20:00:00,2016,4,2,20,17,0,5910,8,6055,30.3,39.15
11022,2016-04-04 21:00:00,2016,4,2,21,17,0,6021,10,5880,25.96,34.55
11023,2016-04-04 22:00:00,2016,4,3,22,725,0,6657,663,6807,24.56,29.05
11024,2016-04-04 23:00:00,2016,4,3,23,723,0,6072,661,6118,22.04,25.64
11025,2016-04-05 00:00:00,2016,4,3,0,720,0,5321,651,5453,21.95,21.87
11026,2016-04-05 01:00:00,2016,4,3,1,718,0,4733,649,4768,21.69,18.83
11027,2016-04-05 02:00:00,2016,4,3,2,717,0,4339,653,4462,22.14,18.71
11028,2016-04-05 03:00:00,2016,4,3,3,648,0,4185,598,4236,23.59,18.6
11029,2016-04-05 04:00:00,2016,4,3,4,430,0,4043,419,4116,31.47,23.25
11030,2016-04-05 05:00:00,2016,4,3,5,317,0,3973,349,4003,35.05,28.0
11031,2016-04-05 06:00:00,2016,4,3,6,880,0,3719,915,3795,35.97,31.15
11032,2016-04-05 07:00:00,2016,4,3,7,2093,0,3197,2040,3287,32.79,34.04
11033,2016-04-05 08:00:00,2016,4,3,8,3112,0,3144,2832,3103,32.15,34.04
11034,2016-04-05 09:00:00,2016,4,3,9,3565,0,3077,3141,3116,32.49,32.61
11035,2016-04-05 10:00:00,2016,4,3,10,4048,0,2928,3656,3042,33.69,32.53
11036,2016-04-05 11:00:00,2016,4,3,11,4253,0,2888,4086,2921,33.69,34.33
11037,2016-04-05 12:00:00,2016,4,3,12,4169,0,2903,4037,2957,34.01,32.22
11038,2016-04-05 13:00:00,2016,4,3,13,3879,0,2921,3972,2866,33.6,31.2
11039,2016-04-05 14:00:00,2016,4,3,14,3504,0,3226,3612,3094,33.69,29.65
11040,2016-04-05 15:00:00,2016,4,3,15,2893,0,3278,2979,3378,36.01,30.06
11041,2016-04-05 16:00:00,2016,4,3,16,2064,0,3316,2261,3385,33.69,29.89
11042,2016-04-05 17:00:00,2016,4,3,17,984,0,3304,1420,3328,33.5,32.85
11043,2016-04-05 18:00:00,2016,4,3,18,301,0,3534,614,3463,36.42,39.58
11044,2016-04-05 19:00:00,2016,4,3,19,131,0,3790,184,3747,43.51,37.9
11045,2016-04-05 20:00:00,2016,4,3,20,112,0,3885,125,3912,36.15,33.9
11046,2016-04-05 21:00:00,2016,4,3,21,114,0,4121,113,4016,33.15,31.38
11047,2016-04-05 22:00:00,2016,4,4,22,638,0,3612,588,3586,42.0,31.87
11048,2016-04-05 23:00:00,2016,4,4,23,607,0,3448,583,3492,41.35,29.2
11049,2016-04-06 00:00:00,2016,4,4,0,607,0,3215,541,3241,43.36,27.32
11050,2016-04-06 01:00:00,2016,4,4,1,594,0,3147,505,3070,41.02,26.63
11051,2016-04-06 02:00:00,2016,4,4,2,491,0,3206,477,3151,40.01,26.82
11052,2016-04-06 03:00:00,2016,4,4,3,399,0,3121,377,3235,40.0,27.77
11053,2016-04-06 04:00:00,2016,4,4,4,297,0,2719,287,2881,40.0,34.29
11054,2016-04-06 05:00:00,2016,4,4,5,359,0,2291,453,2405,40.07,40.39
11055,2016-04-06 06:00:00,2016,4,4,6,899,0,2006,1339,2049,39.55,46.86
11056,2016-04-06 07:00:00,2016,4,4,7,2073,0,1635,2778,1745,39.07,48.58
11057,2016-04-06 08:00:00,2016,4,4,8,3072,0,1450,3570,1398,36.69,44.56
11058,2016-04-06 09:00:00,2016,4,4,9,3911,0,1345,4036,1403,38.38,42.19
11059,2016-04-06 10:00:00,2016,4,4,10,4623,0,1271,4542,1301,38.69,39.35
11060,2016-04-06 11:00:00,2016,4,4,11,4947,0,1494,4592,1402,39.23,39.71
11061,2016-04-06 12:00:00,2016,4,4,12,4978,0,1903,4685,1809,40.69,39.47
11062,2016-04-06 13:00:00,2016,4,4,13,4738,0,2210,4640,2241,39.69,37.59
11063,2016-04-06 14:00:00,2016,4,4,14,4525,0,2710,4449,2582,38.0,34.29
11064,2016-04-06 15:00:00,2016,4,4,15,4290,0,3020,4080,2968,36.69,32.91
11065,2016-04-06 16:00:00,2016,4,4,16,3782,0,3223,3562,3137,36.69,33.41
11066,2016-04-06 17:00:00,2016,4,4,17,3175,0,3549,2896,3392,39.0,36.71
11067,2016-04-06 18:00:00,2016,4,4,18,2170,0,3369,1928,3335,38.79,40.33
11068,2016-04-06 19:00:00,2016,4,4,19,1026,0,3179,1134,3265,41.7,41.56
11069,2016-04-06 20:00:00,2016,4,4,20,736,0,2531,823,2793,42.0,42.21
11070,2016-04-06 21:00:00,2016,4,4,21,712,0,2132,668,2191,40.69,40.89
11071,2016-04-06 22:00:00,2016,4,5,22,617,0,7729,518,7778,35.41,31.96
11072,2016-04-06 23:00:00,2016,4,5,23,600,0,7103,532,7243,31.67,27.71
11073,2016-04-07 00:00:00,2016,4,5,0,560,0,6325,525,6391,31.67,24.81
11074,2016-04-07 01:00:00,2016,4,5,1,436,0,5787,472,5849,31.67,22.4
11075,2016-04-07 02:00:00,2016,4,5,2,286,0,5186,408,5333,31.67,22.12
11076,2016-04-07 03:00:00,2016,4,5,3,241,0,4416,348,4667,31.67,25.84
11077,2016-04-07 04:00:00,2016,4,5,4,159,0,4073,273,4025,32.4,32.06
11078,2016-04-07 05:00:00,2016,4,5,5,261,0,3960,419,3823,40.11,35.11
11079,2016-04-07 06:00:00,2016,4,5,6,791,0,3509,1162,3690,41.83,40.37
11080,2016-04-07 07:00:00,2016,4,5,7,1921,0,2960,2682,3065,42.73,39.44
11081,2016-04-07 08:00:00,2016,4,5,8,3456,0,2780,3907,2745,42.08,38.02
11082,2016-04-07 09:00:00,2016,4,5,9,4311,0,2953,4344,2843,42.91,36.96
11083,2016-04-07 10:00:00,2016,4,5,10,4802,0,3257,4684,3131,44.57,34.74
11084,2016-04-07 11:00:00,2016,4,5,11,4965,0,3387,4879,3455,47.1,33.48
11085,2016-04-07 12:00:00,2016,4,5,12,4956,0,3459,4967,3498,47.12,33.13
11086,2016-04-07 13:00:00,2016,4,5,13,4876,0,3506,4838,3502,46.94,31.12
11087,2016-04-07 14:00:00,2016,4,5,14,4654,0,3782,4535,3651,45.83,30.46
11088,2016-04-07 15:00:00,2016,4,5,15,4195,0,4244,4078,3969,46.69,30.08
11089,2016-04-07 16:00:00,2016,4,5,16,3417,0,4752,3504,4555,44.68,29.95
11090,2016-04-07 17:00:00,2016,4,5,17,2501,0,5847,2722,5500,42.83,31.94
11091,2016-04-07 18:00:00,2016,4,5,18,1524,0,6158,1796,6179,43.0,38.2
11092,2016-04-07 19:00:00,2016,4,5,19,817,0,5466,949,5514,44.54,41.05
11093,2016-04-07 20:00:00,2016,4,5,20,652,0,5319,652,5286,44.72,36.03
11094,2016-04-07 21:00:00,2016,4,5,21,648,0,4793,627,5041,43.0,32.88
11095,2016-04-07 22:00:00,2016,4,6,22,614,0,4751,607,4764,46.1,28.19
11096,2016-04-07 23:00:00,2016,4,6,23,606,0,4441,602,4514,43.69,28.49
11097,2016-04-08 00:00:00,2016,4,6,0,598,0,3962,599,4047,41.51,24.78
11098,2016-04-08 01:00:00,2016,4,6,1,551,0,3681,565,3665,40.56,23.11
11099,2016-04-08 02:00:00,2016,4,6,2,491,0,3236,504,3390,40.0,22.36
11100,2016-04-08 03:00:00,2016,4,6,3,451,0,2958,429,3010,40.69,23.5
11101,2016-04-08 04:00:00,2016,4,6,4,329,0,2752,299,2816,43.69,27.71
11102,2016-04-08 05:00:00,2016,4,6,5,273,0,2828,329,2731,44.14,29.68
11103,2016-04-08 06:00:00,2016,4,6,6,725,0,2798,881,2839,44.5,34.38
11104,2016-04-08 07:00:00,2016,4,6,7,2240,0,2541,2382,2565,46.89,34.94
11105,2016-04-08 08:00:00,2016,4,6,8,3908,0,2676,3922,2561,46.89,33.26
11106,2016-04-08 09:00:00,2016,4,6,9,4459,0,2791,4566,2813,47.39,31.18
11107,2016-04-08 10:00:00,2016,4,6,10,4853,0,3176,4794,3064,47.89,30.71
11108,2016-04-08 11:00:00,2016,4,6,11,5047,0,3785,4996,3726,47.89,29.35
11109,2016-04-08 12:00:00,2016,4,6,12,4979,0,4002,5015,4301,46.46,29.14
11110,2016-04-08 13:00:00,2016,4,6,13,4920,0,4324,4943,4371,43.9,27.95
11111,2016-04-08 14:00:00,2016,4,6,14,4637,0,4798,4688,4786,43.21,25.59
11112,2016-04-08 15:00:00,2016,4,6,15,4228,0,5605,4331,5436,41.5,24.67
11113,2016-04-08 16:00:00,2016,4,6,16,3641,0,6344,3782,6239,39.5,26.49
11114,2016-04-08 17:00:00,2016,4,6,17,2899,0,7067,3005,7000,38.52,29.96
11115,2016-04-08 18:00:00,2016,4,6,18,1691,0,7346,1808,7389,40.0,36.61
11116,2016-04-08 19:00:00,2016,4,6,19,832,0,7273,967,7270,42.86,42.08
11117,2016-04-08 20:00:00,2016,4,6,20,642,0,7339,670,7383,41.61,36.58
11118,2016-04-08 21:00:00,2016,4,6,21,635,0,7586,635,7485,38.69,34.64
11119,2016-04-08 22:00:00,2016,4,7,22,270,0,3026,274,3128,43.35,26.64
11120,2016-04-08 23:00:00,2016,4,7,23,90,0,2454,208,2729,43.35,23.34
11121,2016-04-09 00:00:00,2016,4,7,0,57,0,2193,67,2260,43.35,24.84
11122,2016-04-09 01:00:00,2016,4,7,1,56,0,2341,38,2220,41.95,22.07
11123,2016-04-09 02:00:00,2016,4,7,2,52,0,2313,34,2301,40.92,21.58
11124,2016-04-09 03:00:00,2016,4,7,3,34,0,2260,22,2266,40.5,20.49
11125,2016-04-09 04:00:00,2016,4,7,4,34,0,2169,21,2213,40.65,22.33
11126,2016-04-09 05:00:00,2016,4,7,5,50,0,2269,59,2193,40.45,24.74
11127,2016-04-09 06:00:00,2016,4,7,6,318,0,2137,419,2164,39.0,25.92
11128,2016-04-09 07:00:00,2016,4,7,7,1248,0,1666,1362,1831,43.0,28.22
11129,2016-04-09 08:00:00,2016,4,7,8,2792,0,1397,3070,1456,42.0,27.95
11130,2016-04-09 09:00:00,2016,4,7,9,4190,0,1420,4093,1427,41.4,27.54
11131,2016-04-09 10:00:00,2016,4,7,10,4642,0,1648,4512,1654,41.37,26.32
11132,2016-04-09 11:00:00,2016,4,7,11,4832,0,2096,4870,2082,41.9,26.06
11133,2016-04-09 12:00:00,2016,4,7,12,4855,0,2759,4762,2551,40.96,25.11
11134,2016-04-09 13:00:00,2016,4,7,13,4729,0,3542,4608,3231,37.95,22.3
11135,2016-04-09 14:00:00,2016,4,7,14,4425,0,4109,4334,3912,36.96,21.69
11136,2016-04-09 15:00:00,2016,4,7,15,3905,0,4101,3976,4171,36.96,21.57
11137,2016-04-09 16:00:00,2016,4,7,16,3154,0,3943,3179,4032,36.85,23.12
11138,2016-04-09 17:00:00,2016,4,7,17,1900,0,3340,2144,3715,39.53,24.71
11139,2016-04-09 18:00:00,2016,4,7,18,853,0,2860,1031,3022,45.11,32.66
11140,2016-04-09 19:00:00,2016,4,7,19,601,0,2815,475,2814,48.0,39.73
11141,2016-04-09 20:00:00,2016,4,7,20,543,0,2642,500,2801,46.89,35.57
11142,2016-04-09 21:00:00,2016,4,7,21,469,0,2458,468,2573,45.51,29.36
11143,2016-04-09 22:00:00,2016,4,1,22,163,0,4064,231,4055,50.91,23.73
11144,2016-04-09 23:00:00,2016,4,1,23,66,0,3904,152,3945,50.0,18.75
11145,2016-04-10 00:00:00,2016,4,1,0,59,0,3742,140,3789,48.69,18.75
11146,2016-04-10 01:00:00,2016,4,1,1,59,0,3408,44,3549,48.0,16.87
11147,2016-04-10 02:00:00,2016,4,1,2,60,0,2967,31,3156,48.0,15.69
11148,2016-04-10 03:00:00,2016,4,1,3,59,0,2609,26,2740,49.1,15.46
11149,2016-04-10 04:00:00,2016,4,1,4,59,0,2288,22,2394,52.23,15.06
11150,2016-04-10 05:00:00,2016,4,1,5,67,0,1992,26,2125,55.99,15.21
11151,2016-04-10 06:00:00,2016,4,1,6,152,0,1630,221,1709,55.39,15.41
11152,2016-04-10 07:00:00,2016,4,1,7,948,0,1338,981,1341,55.99,16.48
11153,2016-04-10 08:00:00,2016,4,1,8,2207,0,1120,2461,1113,55.09,16.42
11154,2016-04-10 09:00:00,2016,4,1,9,3743,0,1059,4004,1053,54.07,19.55
11155,2016-04-10 10:00:00,2016,4,1,10,4399,0,1166,4522,1119,54.39,19.77
11156,2016-04-10 11:00:00,2016,4,1,11,4534,0,1262,4746,1240,54.27,18.87
11157,2016-04-10 12:00:00,2016,4,1,12,4539,0,1514,4788,1463,53.58,19.12
11158,2016-04-10 13:00:00,2016,4,1,13,4411,0,1882,4540,1851,52.75,16.4
11159,2016-04-10 14:00:00,2016,4,1,14,4024,0,2157,4089,2237,52.69,13.29
11160,2016-04-10 15:00:00,2016,4,1,15,3432,0,2273,3453,2433,52.75,12.31
11161,2016-04-10 16:00:00,2016,4,1,16,2306,0,2678,2514,2547,53.48,14.14
11162,2016-04-10 17:00:00,2016,4,1,17,926,0,3455,1337,3370,54.85,16.96
11163,2016-04-10 18:00:00,2016,4,1,18,475,0,4095,643,4119,55.99,22.82
11164,2016-04-10 19:00:00,2016,4,1,19,373,0,4688,371,4587,54.95,33.38
11165,2016-04-10 20:00:00,2016,4,1,20,308,0,5045,263,5003,51.16,29.81
11166,2016-04-10 21:00:00,2016,4,1,21,82,0,5201,207,5156,46.76,22.55
11167,2016-04-10 22:00:00,2016,4,2,22,34,0,2265,9,2067,58.07,19.76
11168,2016-04-10 23:00:00,2016,4,2,23,26,0,2549,18,2447,53.47,18.23
11169,2016-04-11 00:00:00,2016,4,2,0,26,0,2615,15,2614,48.8,17.22
11170,2016-04-11 01:00:00,2016,4,2,1,26,0,2768,9,2727,48.35,17.18
11171,2016-04-11 02:00:00,2016,4,2,2,26,0,2750,7,2857,48.23,16.96
11172,2016-04-11 03:00:00,2016,4,2,3,26,0,2976,7,2881,51.8,18.43
11173,2016-04-11 04:00:00,2016,4,2,4,23,0,3390,6,3196,61.99,20.79
11174,2016-04-11 05:00:00,2016,4,2,5,34,0,3562,21,3425,63.03,26.43
11175,2016-04-11 06:00:00,2016,4,2,6,86,0,3725,179,3448,66.1,31.43
11176,2016-04-11 07:00:00,2016,4,2,7,294,0,3353,489,3535,66.54,37.35
11177,2016-04-11 08:00:00,2016,4,2,8,584,0,3317,765,3213,67.03,33.43
11178,2016-04-11 09:00:00,2016,4,2,9,743,0,3182,1000,3289,66.74,31.3
11179,2016-04-11 10:00:00,2016,4,2,10,787,0,2945,1037,3042,66.32,29.7
11180,2016-04-11 11:00:00,2016,4,2,11,764,0,3301,842,3064,66.32,30.4
11181,2016-04-11 12:00:00,2016,4,2,12,572,0,3921,728,3634,65.33,28.37
11182,2016-04-11 13:00:00,2016,4,2,13,374,0,3922,593,3933,64.6,24.97
11183,2016-04-11 14:00:00,2016,4,2,14,197,0,3689,396,3694,64.43,24.26
11184,2016-04-11 15:00:00,2016,4,2,15,67,0,3623,186,3549,64.9,24.88
11185,2016-04-11 16:00:00,2016,4,2,16,43,0,3932,25,3750,67.0,26.33
11186,2016-04-11 17:00:00,2016,4,2,17,42,0,4287,11,4273,67.69,28.74
11187,2016-04-11 18:00:00,2016,4,2,18,42,0,4471,15,4389,67.69,36.92
11188,2016-04-11 19:00:00,2016,4,2,19,34,0,5168,15,5008,62.1,43.03
11189,2016-04-11 20:00:00,2016,4,2,20,35,0,5933,14,5656,57.75,36.41
11190,2016-04-11 21:00:00,2016,4,2,21,35,0,6834,13,6481,56.45,27.98
11191,2016-04-11 22:00:00,2016,4,3,22,43,0,8822,0,8893,48.73,28.47
11192,2016-04-11 23:00:00,2016,4,3,23,43,0,8446,10,8659,44.41,27.52
11193,2016-04-12 00:00:00,2016,4,3,0,43,0,7825,18,8042,42.37,23.24
11194,2016-04-12 01:00:00,2016,4,3,1,43,0,7625,18,7744,36.35,22.01
11195,2016-04-12 02:00:00,2016,4,3,2,43,0,7425,4,7397,35.2,21.65
11196,2016-04-12 03:00:00,2016,4,3,3,43,0,7372,8,7422,35.38,23.87
11197,2016-04-12 04:00:00,2016,4,3,4,43,0,7717,4,7514,36.52,28.43
11198,2016-04-12 05:00:00,2016,4,3,5,55,0,7935,1,7862,41.55,33.23
11199,2016-04-12 06:00:00,2016,4,3,6,60,0,7866,38,7749,42.37,41.23
11200,2016-04-12 07:00:00,2016,4,3,7,160,0,7667,214,7730,44.25,41.64
11201,2016-04-12 08:00:00,2016,4,3,8,404,0,7403,423,7535,46.77,36.32
11202,2016-04-12 09:00:00,2016,4,3,9,637,0,7066,551,7255,48.0,33.9
11203,2016-04-12 10:00:00,2016,4,3,10,823,0,6632,686,6969,48.1,31.01
11204,2016-04-12 11:00:00,2016,4,3,11,814,0,5992,770,6356,49.6,30.54
11205,2016-04-12 12:00:00,2016,4,3,12,728,0,5701,741,5798,49.81,29.9
11206,2016-04-12 13:00:00,2016,4,3,13,537,0,5647,552,5590,49.33,28.84
11207,2016-04-12 14:00:00,2016,4,3,14,243,0,6005,329,5839,47.97,26.18
11208,2016-04-12 15:00:00,2016,4,3,15,80,0,6212,85,6116,50.1,29.63
11209,2016-04-12 16:00:00,2016,4,3,16,64,0,6593,9,6528,58.23,28.8
11210,2016-04-12 17:00:00,2016,4,3,17,65,0,6792,6,6741,60.64,29.82
11211,2016-04-12 18:00:00,2016,4,3,18,64,0,7012,8,6914,63.05,35.6
11212,2016-04-12 19:00:00,2016,4,3,19,52,0,7298,8,7176,64.99,43.02
11213,2016-04-12 20:00:00,2016,4,3,20,53,0,7257,8,7319,61.69,37.05
11214,2016-04-12 21:00:00,2016,4,3,21,52,0,6930,8,7089,55.0,30.45
11215,2016-04-12 22:00:00,2016,4,4,22,154,0,7073,115,7248,21.11,28.6
11216,2016-04-12 23:00:00,2016,4,4,23,154,0,7101,100,7078,19.5,26.54
11217,2016-04-13 00:00:00,2016,4,4,0,154,0,7640,75,7440,18.69,25.85
11218,2016-04-13 01:00:00,2016,4,4,1,153,0,8435,72,8302,17.9,24.47
11219,2016-04-13 02:00:00,2016,4,4,2,152,0,8577,87,8655,17.8,24.39
11220,2016-04-13 03:00:00,2016,4,4,3,150,0,8596,70,8557,18.69,25.14
11221,2016-04-13 04:00:00,2016,4,4,4,86,0,8481,39,8579,19.52,27.53
11222,2016-04-13 05:00:00,2016,4,4,5,55,0,8529,82,8423,22.29,29.18
11223,2016-04-13 06:00:00,2016,4,4,6,367,0,8523,504,8712,27.75,36.55
11224,2016-04-13 07:00:00,2016,4,4,7,1264,0,8821,1249,8654,28.0,37.54
11225,2016-04-13 08:00:00,2016,4,4,8,2095,0,9716,2061,9607,25.69,33.72
11226,2016-04-13 09:00:00,2016,4,4,9,2623,0,10294,2761,10312,23.69,32.8
11227,2016-04-13 10:00:00,2016,4,4,10,2987,0,10818,3054,10722,22.29,31.54
11228,2016-04-13 11:00:00,2016,4,4,11,3295,0,11122,3385,11137,21.81,31.18
11229,2016-04-13 12:00:00,2016,4,4,12,3398,0,11177,3407,11144,20.01,30.08
11230,2016-04-13 13:00:00,2016,4,4,13,3460,0,10858,3272,10946,19.52,28.73
11231,2016-04-13 14:00:00,2016,4,4,14,3179,0,10510,3115,10678,19.69,28.1
11232,2016-04-13 15:00:00,2016,4,4,15,2913,0,9673,2843,9765,20.0,28.55
