,ts,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
21379,2017-06-10 11:00:00,4921,0,6557,5003,6506,50.82,56.15
21380,2017-06-10 12:00:00,4880,0,6647,4958,6705,49.68,55.19
21381,2017-06-10 13:00:00,4763,0,6841,4791,6811,46.43,52.47
21382,2017-06-10 14:00:00,4493,0,7085,4424,7057,46.0,49.32
21383,2017-06-10 15:00:00,3999,0,7503,3830,7386,48.45,48.92
21384,2017-06-10 16:00:00,2935,0,7726,2759,7742,50.73,50.0
21385,2017-06-10 17:00:00,1257,0,7761,1342,7736,61.51,52.65
21386,2017-06-10 18:00:00,630,0,8108,632,7961,62.17,55.61
21387,2017-06-10 19:00:00,492,0,8053,458,8134,58.38,57.88
21388,2017-06-10 20:00:00,414,0,7876,400,7942,51.53,56.39
21389,2017-06-10 21:00:00,286,0,7690,296,7675,48.93,54.55
21390,2017-06-10 22:00:00,34,0,8002,12,8111,45.15,52.67
21391,2017-06-10 23:00:00,34,0,7827,11,7870,42.25,53.03
21392,2017-06-11 00:00:00,34,0,8044,12,7977,35.5,49.8
21393,2017-06-11 01:00:00,33,0,7951,12,8035,35.5,50.3
21394,2017-06-11 02:00:00,33,0,7815,11,7832,35.31,50.23
21395,2017-06-11 03:00:00,34,0,7715,12,7775,41.15,50.94
21396,2017-06-11 04:00:00,33,0,7706,15,7694,51.52,48.08
21397,2017-06-11 05:00:00,35,0,7786,63,7789,62.58,47.81
21398,2017-06-11 06:00:00,547,0,7545,490,7685,62.0,50.64
21399,2017-06-11 07:00:00,1847,0,7385,1635,7408,61.0,51.65
21400,2017-06-11 08:00:00,3374,0,7707,3052,7556,58.48,52.85
21401,2017-06-11 09:00:00,4251,0,8295,3969,8193,56.69,52.44
21402,2017-06-11 10:00:00,4307,0,8653,4391,8687,56.69,52.06
21403,2017-06-11 11:00:00,4159,0,8839,4376,8860,57.0,53.03
21404,2017-06-11 12:00:00,4065,0,8779,4259,8898,57.69,52.28
21405,2017-06-11 13:00:00,3815,0,8510,3829,8644,57.6,49.41
21406,2017-06-11 14:00:00,3220,0,8712,2982,8564,58.48,48.95
21407,2017-06-11 15:00:00,1704,0,8770,1634,8785,61.0,48.03
21408,2017-06-11 16:00:00,585,0,8684,632,8604,62.99,48.11
21409,2017-06-11 17:00:00,351,0,8888,244,8378,65.26,48.5
21410,2017-06-11 18:00:00,232,0,8912,115,8922,65.58,48.74
21411,2017-06-11 19:00:00,96,0,8776,79,8800,63.47,50.76
21412,2017-06-11 20:00:00,52,0,8479,73,8567,61.52,53.17
21413,2017-06-11 21:00:00,44,0,8099,33,8185,57.1,49.7
21414,2017-06-11 22:00:00,30,0,1755,19,1712,80.0,47.46
21415,2017-06-11 23:00:00,30,0,1889,19,1854,75.69,46.66
21416,2017-06-12 00:00:00,30,0,1976,19,1947,73.12,46.1
21417,2017-06-12 01:00:00,28,0,2116,20,2028,71.18,44.46
21418,2017-06-12 02:00:00,31,0,2239,18,2181,70.9,45.62
21419,2017-06-12 03:00:00,30,0,2300,18,2275,71.18,45.62
21420,2017-06-12 04:00:00,29,0,2220,21,2270,74.04,47.4
21421,2017-06-12 05:00:00,27,0,2111,22,2142,70.62,52.87
21422,2017-06-12 06:00:00,116,0,2254,172,2164,71.01,57.66
21423,2017-06-12 07:00:00,948,0,2384,920,2336,76.2,58.2
21424,2017-06-12 08:00:00,2053,0,2566,2200,2487,77.28,59.21
21425,2017-06-12 09:00:00,3063,0,2637,3115,2630,77.02,60.74
21426,2017-06-12 10:00:00,3533,0,2650,3453,2623,76.13,61.19
21427,2017-06-12 11:00:00,3603,0,2664,3505,2676,76.2,61.01
21428,2017-06-12 12:00:00,3458,0,2560,3395,2584,76.12,60.38
21429,2017-06-12 13:00:00,3162,0,2538,3000,2502,71.7,59.13
21430,2017-06-12 14:00:00,2226,0,2619,2005,2597,71.69,59.03
21431,2017-06-12 15:00:00,802,0,2626,958,2630,77.21,59.12
21432,2017-06-12 16:00:00,123,0,2628,301,2648,84.39,58.81
21433,2017-06-12 17:00:00,39,0,2653,111,2602,86.99,58.64
21434,2017-06-12 18:00:00,39,0,2790,48,2743,84.97,59.09
21435,2017-06-12 19:00:00,38,0,3038,10,3014,77.71,59.35
21436,2017-06-12 20:00:00,35,0,3091,13,3141,74.05,57.9
21437,2017-06-12 21:00:00,22,0,3163,14,3168,71.39,54.55
21438,2017-06-12 22:00:00,700,0,6228,632,6247,47.13,51.92
21439,2017-06-12 23:00:00,688,0,6125,632,6053,43.08,47.86
21440,2017-06-13 00:00:00,648,0,6218,605,6111,42.01,46.68
21441,2017-06-13 01:00:00,598,0,5919,543,5984,41.99,46.19
21442,2017-06-13 02:00:00,583,0,5412,519,5546,42.19,46.26
21443,2017-06-13 03:00:00,515,0,5025,461,5075,43.21,47.39
21444,2017-06-13 04:00:00,362,0,4727,366,4726,46.01,50.59
21445,2017-06-13 05:00:00,455,0,4440,555,4517,49.97,54.5
21446,2017-06-13 06:00:00,1163,0,3810,1417,4015,52.71,58.1
21447,2017-06-13 07:00:00,2733,0,3348,3016,3357,52.89,58.64
21448,2017-06-13 08:00:00,3965,0,3696,4124,3292,53.03,59.3
21449,2017-06-13 09:00:00,4726,0,4084,4513,3990,53.11,60.06
21450,2017-06-13 10:00:00,5032,0,4479,4884,4261,53.99,60.89
21451,2017-06-13 11:00:00,5173,0,4403,5111,4457,53.99,60.86
21452,2017-06-13 12:00:00,5271,0,4355,5204,4498,53.69,61.05
21453,2017-06-13 13:00:00,5198,0,4234,5153,4358,53.11,59.29
21454,2017-06-13 14:00:00,4987,0,4060,4917,4241,53.54,59.24
21455,2017-06-13 15:00:00,4621,0,4108,4550,4104,53.9,59.58
21456,2017-06-13 16:00:00,4047,0,4425,3928,4284,53.6,59.51
21457,2017-06-13 17:00:00,3204,0,4591,3027,4613,53.25,59.47
21458,2017-06-13 18:00:00,1938,0,4368,1949,4547,54.0,60.11
21459,2017-06-13 19:00:00,952,0,4309,1139,4299,54.61,60.87
21460,2017-06-13 20:00:00,721,0,4018,753,4084,54.49,60.77
21461,2017-06-13 21:00:00,700,0,3886,649,3927,53.11,58.94
21462,2017-06-13 22:00:00,691,0,3661,635,3678,53.1,57.47
21463,2017-06-13 23:00:00,681,0,3277,641,3345,51.12,55.47
21464,2017-06-14 00:00:00,668,0,2988,619,2968,49.97,54.1
21465,2017-06-14 01:00:00,586,0,2663,592,2715,50.04,54.16
21466,2017-06-14 02:00:00,560,0,2482,555,2442,50.51,54.53
21467,2017-06-14 03:00:00,473,0,2216,454,2283,51.09,54.83
21468,2017-06-14 04:00:00,297,0,1990,323,2010,53.0,56.77
21469,2017-06-14 05:00:00,407,0,1670,551,1760,54.71,58.24
21470,2017-06-14 06:00:00,1081,0,1243,1445,1362,55.45,60.86
21471,2017-06-14 07:00:00,2604,0,807,2948,905,55.89,61.48
21472,2017-06-14 08:00:00,3940,0,684,4172,676,55.89,61.85
21473,2017-06-14 09:00:00,4681,0,608,4656,704,55.89,62.67
21474,2017-06-14 10:00:00,5075,0,607,4796,682,56.29,63.13
21475,2017-06-14 11:00:00,5225,0,939,5059,878,56.0,62.99
21476,2017-06-14 12:00:00,5241,0,1441,5114,1390,55.3,62.33
21477,2017-06-14 13:00:00,5137,0,1893,5033,1930,54.97,60.85
21478,2017-06-14 14:00:00,4840,0,2151,4741,2313,54.93,60.47
21479,2017-06-14 15:00:00,4440,0,2234,4321,2286,54.54,60.42
21480,2017-06-14 16:00:00,3814,0,2463,3675,2363,54.5,60.4
21481,2017-06-14 17:00:00,2897,0,2627,2793,2578,54.04,59.73
21482,2017-06-14 18:00:00,1748,0,2707,1783,2682,53.69,59.43
21483,2017-06-14 19:00:00,890,0,3047,988,2926,54.53,60.56
21484,2017-06-14 20:00:00,716,0,3540,690,3371,53.1,58.77
21485,2017-06-14 21:00:00,709,0,3602,607,3564,52.32,58.31
21486,2017-06-14 22:00:00,691,0,3478,581,3463,54.97,58.81
21487,2017-06-14 23:00:00,670,0,3306,547,3287,52.89,57.12
21488,2017-06-15 00:00:00,530,0,3165,470,3112,51.57,55.18
21489,2017-06-15 01:00:00,442,0,2810,458,2860,51.04,54.83
21490,2017-06-15 02:00:00,337,0,2456,419,2503,51.04,54.84
21491,2017-06-15 03:00:00,242,0,2185,258,2174,51.57,55.06
21492,2017-06-15 04:00:00,235,0,2058,177,1996,51.57,55.19
21493,2017-06-15 05:00:00,417,0,1866,472,1910,53.52,57.27
21494,2017-06-15 06:00:00,1048,0,1482,1370,1603,54.71,60.1
21495,2017-06-15 07:00:00,2336,0,1132,2771,1251,55.7,61.28
21496,2017-06-15 08:00:00,3869,0,990,4008,1021,55.23,61.12
21497,2017-06-15 09:00:00,4563,0,982,4501,1009,56.08,63.34
21498,2017-06-15 10:00:00,4953,0,1016,4534,1052,57.5,64.11
21499,2017-06-15 11:00:00,5120,0,1290,4878,1219,57.47,64.56
21500,2017-06-15 12:00:00,5157,0,1805,4941,1663,55.55,62.52
21501,2017-06-15 13:00:00,4981,0,2454,4808,2355,54.53,60.75
21502,2017-06-15 14:00:00,4641,0,3555,4468,3107,54.04,59.94
21503,2017-06-15 15:00:00,4108,0,5083,3894,4282,53.62,60.29
21504,2017-06-15 16:00:00,3306,0,6591,3179,5844,53.1,60.14
21505,2017-06-15 17:00:00,2350,0,7255,2417,7100,52.5,58.88
21506,2017-06-15 18:00:00,1513,0,7161,1558,7206,52.69,58.48
21507,2017-06-15 19:00:00,834,0,7443,851,7134,53.0,58.8
21508,2017-06-15 20:00:00,638,0,7534,579,7609,53.0,58.76
21509,2017-06-15 21:00:00,558,0,7665,489,7457,52.14,57.83
21510,2017-06-15 22:00:00,479,0,8483,450,7982,51.17,55.09
21511,2017-06-15 23:00:00,430,0,7926,384,8231,48.99,53.47
21512,2017-06-16 00:00:00,368,0,6598,339,7147,44.86,49.33
21513,2017-06-16 01:00:00,274,0,5468,303,5899,43.18,47.57
21514,2017-06-16 02:00:00,152,0,4899,215,5044,43.1,47.47
21515,2017-06-16 03:00:00,64,0,4972,235,4913,43.1,47.27
21516,2017-06-16 04:00:00,56,0,5011,95,5075,45.0,49.24
21517,2017-06-16 05:00:00,249,0,4981,355,4989,50.51,55.01
21518,2017-06-16 06:00:00,849,0,4810,1119,4858,52.37,59.35
21519,2017-06-16 07:00:00,2018,0,4442,2635,4473,54.53,60.99
21520,2017-06-16 08:00:00,3566,0,4024,4007,4101,54.87,61.44
21521,2017-06-16 09:00:00,4491,0,3622,4586,3731,54.93,64.26
21522,2017-06-16 10:00:00,4915,0,3315,4682,3376,55.02,64.35
21523,2017-06-16 11:00:00,5082,0,3192,4937,3173,55.3,64.69
21524,2017-06-16 12:00:00,5054,0,3169,4960,3151,55.0,64.25
21525,2017-06-16 13:00:00,5053,0,3541,4763,3499,54.04,62.91
21526,2017-06-16 14:00:00,4820,0,3966,4343,4058,54.04,62.66
21527,2017-06-16 15:00:00,4421,0,4216,3909,4306,53.51,61.95
21528,2017-06-16 16:00:00,3689,0,4547,3237,4612,53.1,61.65
21529,2017-06-16 17:00:00,2580,0,5063,2464,5008,52.37,59.69
21530,2017-06-16 18:00:00,1468,0,5406,1510,5446,51.89,59.14
21531,2017-06-16 19:00:00,760,0,5850,804,5682,52.15,58.84
21532,2017-06-16 20:00:00,654,0,6380,598,6224,51.04,58.13
21533,2017-06-16 21:00:00,625,0,6488,544,6544,50.51,57.42
21534,2017-06-16 22:00:00,484,0,6203,429,6327,51.89,56.52
21535,2017-06-16 23:00:00,400,0,6028,442,6063,47.14,52.55
21536,2017-06-17 00:00:00,288,0,5698,364,5778,43.1,48.25
21537,2017-06-17 01:00:00,226,0,5374,292,5423,43.01,47.91
21538,2017-06-17 02:00:00,185,0,4854,198,5004,43.0,48.02
21539,2017-06-17 03:00:00,143,0,4750,151,4681,42.95,47.77
21540,2017-06-17 04:00:00,111,0,4510,151,4531,42.95,47.4
21541,2017-06-17 05:00:00,286,0,4002,361,4156,42.95,47.49
21542,2017-06-17 06:00:00,913,0,3431,1131,3565,46.52,51.78
21543,2017-06-17 07:00:00,2283,0,3004,2701,3084,51.04,56.14
21544,2017-06-17 08:00:00,3813,0,2927,4001,2878,53.62,58.08
21545,2017-06-17 09:00:00,4544,0,2993,4528,2899,54.52,59.98
21546,2017-06-17 10:00:00,4897,0,3104,4684,3054,55.55,60.93
21547,2017-06-17 11:00:00,5047,0,3067,4930,3160,55.83,61.6
21548,2017-06-17 12:00:00,5061,0,3065,4867,3120,55.81,61.65
21549,2017-06-17 13:00:00,4931,0,3202,4729,3192,53.62,59.04
21550,2017-06-17 14:00:00,4563,0,3520,4477,3488,52.15,57.52
21551,2017-06-17 15:00:00,4024,0,3918,4068,3889,51.57,57.1
21552,2017-06-17 16:00:00,3400,0,4413,3404,4330,51.89,57.72
21553,2017-06-17 17:00:00,2556,0,4956,2516,4836,52.37,58.42
21554,2017-06-17 18:00:00,1507,0,5090,1577,5234,53.4,59.03
21555,2017-06-17 19:00:00,775,0,5476,840,5245,54.87,60.73
21556,2017-06-17 20:00:00,615,0,6029,579,5806,54.04,60.01
21557,2017-06-17 21:00:00,608,0,6006,540,6128,51.57,57.08
21558,2017-06-17 22:00:00,583,0,5709,513,5787,51.87,57.47
21559,2017-06-17 23:00:00,539,0,5094,467,5350,48.01,54.06
21560,2017-06-18 00:00:00,488,0,4235,440,4561,43.99,50.09
21561,2017-06-18 01:00:00,355,0,3490,372,3712,43.79,49.9
21562,2017-06-18 02:00:00,310,0,3151,386,3153,43.99,49.9
21563,2017-06-18 03:00:00,279,0,2876,284,2905,43.99,50.04
21564,2017-06-18 04:00:00,203,0,2845,227,2725,43.74,49.74
21565,2017-06-18 05:00:00,316,0,2886,440,2816,43.54,49.04
21566,2017-06-18 06:00:00,976,0,2714,1135,2767,43.99,50.21
21567,2017-06-18 07:00:00,2634,0,2611,2671,2544,45.77,51.88
21568,2017-06-18 08:00:00,3924,0,2850,3941,2697,49.21,54.92
21569,2017-06-18 09:00:00,4551,0,3113,4567,2994,51.57,57.62
21570,2017-06-18 10:00:00,4841,0,3283,4796,3255,51.87,57.75
21571,2017-06-18 11:00:00,4898,0,3201,4883,3281,53.17,59.35
21572,2017-06-18 12:00:00,4923,0,3081,4822,3186,53.9,60.04
21573,2017-06-18 13:00:00,4590,0,3130,4588,3109,53.1,59.01
21574,2017-06-18 14:00:00,4226,0,3468,4217,3328,52.81,58.6
21575,2017-06-18 15:00:00,3758,0,3672,3777,3778,52.71,58.43
21576,2017-06-18 16:00:00,3056,0,3886,3072,3795,54.35,60.68
21577,2017-06-18 17:00:00,2201,0,4521,2275,4343,54.37,60.7
21578,2017-06-18 18:00:00,1291,0,5167,1410,5067,55.87,62.28
21579,2017-06-18 19:00:00,625,0,5423,689,5563,57.6,63.66
21580,2017-06-18 20:00:00,474,0,5163,453,5481,59.05,64.48
21581,2017-06-18 21:00:00,439,0,5312,419,5230,56.4,61.66
21582,2017-06-18 22:00:00,392,0,5559,354,5558,54.04,58.94
21583,2017-06-18 23:00:00,372,0,5520,337,5650,46.05,50.99
21584,2017-06-19 00:00:00,316,0,5495,316,5466,43.98,48.61
21585,2017-06-19 01:00:00,240,0,5487,249,5483,42.77,47.44
21586,2017-06-19 02:00:00,197,0,5471,205,5408,42.4,47.46
21587,2017-06-19 03:00:00,148,0,5492,131,5374,43.19,47.26
21588,2017-06-19 04:00:00,138,0,5501,145,5448,45.95,50.98
21589,2017-06-19 05:00:00,279,0,5197,357,5328,52.28,56.5
21590,2017-06-19 06:00:00,780,0,4623,1048,4769,54.9,60.97
21591,2017-06-19 07:00:00,2111,0,4542,2397,4427,55.81,62.01
21592,2017-06-19 08:00:00,3460,0,4712,3668,4567,54.83,61.36
21593,2017-06-19 09:00:00,4044,0,4799,4163,4741,54.87,63.56
21594,2017-06-19 10:00:00,4357,0,4740,4290,4774,56.08,65.21
21595,2017-06-19 11:00:00,4466,0,4885,4410,4781,56.69,66.11
21596,2017-06-19 12:00:00,4360,0,5226,4250,4983,56.75,65.95
21597,2017-06-19 13:00:00,4167,0,5741,4025,5367,56.9,65.98
21598,2017-06-19 14:00:00,3755,0,6635,3794,6233,57.19,65.34
21599,2017-06-19 15:00:00,3178,0,7179,3296,7055,58.03,66.1
21600,2017-06-19 16:00:00,2486,0,7226,2619,7291,57.59,65.61
21601,2017-06-19 17:00:00,1756,0,6265,1941,6753,57.07,63.67
21602,2017-06-19 18:00:00,1094,0,6670,1203,6104,57.19,64.21
21603,2017-06-19 19:00:00,564,0,6895,639,6660,57.5,64.23
21604,2017-06-19 20:00:00,412,0,6822,425,6917,56.69,62.93
21605,2017-06-19 21:00:00,363,0,6314,352,6522,54.04,59.93
21606,2017-06-19 22:00:00,323,0,5472,316,5773,56.75,61.17
21607,2017-06-19 23:00:00,246,0,4785,307,4935,51.04,55.41
21608,2017-06-20 00:00:00,188,0,4274,262,4389,48.69,52.47
21609,2017-06-20 01:00:00,184,0,4237,256,4243,48.69,52.54
21610,2017-06-20 02:00:00,185,0,3612,216,3838,47.97,51.64
21611,2017-06-20 03:00:00,163,0,3145,174,3244,47.61,50.91
21612,2017-06-20 04:00:00,126,0,3212,186,3127,48.69,52.64
21613,2017-06-20 05:00:00,248,0,3423,428,3287,52.15,55.65
21614,2017-06-20 06:00:00,768,0,3547,1418,3496,54.89,60.64
21615,2017-06-20 07:00:00,2189,0,3557,2826,3521,54.83,60.58
21616,2017-06-20 08:00:00,3748,0,3573,4031,3537,54.85,60.82
21617,2017-06-20 09:00:00,4326,0,3511,4469,3556,54.83,62.87
21618,2017-06-20 10:00:00,4777,0,3152,4542,3295,56.75,63.81
21619,2017-06-20 11:00:00,4947,0,2782,4842,2911,57.01,64.26
21620,2017-06-20 12:00:00,4928,0,2700,4697,2736,56.93,65.59
21621,2017-06-20 13:00:00,4766,0,2720,4594,2647,56.75,64.62
21622,2017-06-20 14:00:00,4364,0,2998,4299,2817,56.75,64.36
21623,2017-06-20 15:00:00,3878,0,3481,3827,3170,56.93,64.44
21624,2017-06-20 16:00:00,3200,0,4565,3178,3940,56.75,63.77
21625,2017-06-20 17:00:00,2541,0,4091,2421,4548,56.0,62.18
21626,2017-06-20 18:00:00,1653,0,3261,1563,3496,56.69,62.35
21627,2017-06-20 19:00:00,837,0,3089,889,2972,58.03,63.66
21628,2017-06-20 20:00:00,633,0,3598,620,3343,57.59,63.39
21629,2017-06-20 21:00:00,620,0,3640,558,3694,53.89,59.65
21630,2017-06-20 22:00:00,576,0,3574,486,3547,59.84,63.55
21631,2017-06-20 23:00:00,498,0,3047,490,3268,54.21,58.35
21632,2017-06-21 00:00:00,468,0,2539,453,2676,51.57,55.23
21633,2017-06-21 01:00:00,385,0,2059,392,2192,51.04,54.69
21634,2017-06-21 02:00:00,303,0,1685,335,1803,50.97,54.41
21635,2017-06-21 03:00:00,271,0,1553,284,1551,51.57,54.94
21636,2017-06-21 04:00:00,197,0,1564,250,1505,54.04,57.08
21637,2017-06-21 05:00:00,337,0,1430,509,1493,58.01,61.33
21638,2017-06-21 06:00:00,925,0,1137,1349,1235,58.62,64.74
21639,2017-06-21 07:00:00,2294,0,835,2873,921,57.52,63.15
21640,2017-06-21 08:00:00,3756,0,718,4049,748,57.35,63.54
21641,2017-06-21 09:00:00,4524,0,668,4491,700,57.61,66.35
21642,2017-06-21 10:00:00,4914,0,714,4715,728,58.99,67.26
21643,2017-06-21 11:00:00,5053,0,840,4943,814,59.0,67.82
21644,2017-06-21 12:00:00,5088,0,1165,4917,1039,58.99,67.31
21645,2017-06-21 13:00:00,4977,0,1372,4785,1294,58.93,66.49
21646,2017-06-21 14:00:00,4645,0,1545,4557,1491,59.03,66.57
21647,2017-06-21 15:00:00,4192,0,1497,4220,1600,59.03,66.49
21648,2017-06-21 16:00:00,3682,0,1508,3658,1561,58.62,66.11
21649,2017-06-21 17:00:00,2789,0,1471,2839,1480,58.0,64.39
21650,2017-06-21 18:00:00,1712,0,1591,1797,1561,58.43,64.77
21651,2017-06-21 19:00:00,882,0,2022,992,1892,59.35,65.78
21652,2017-06-21 20:00:00,648,0,2412,650,2391,58.62,64.89
21653,2017-06-21 21:00:00,628,0,2515,567,2538,54.83,60.59
21654,2017-06-21 22:00:00,620,0,2515,552,2525,59.99,63.95
21655,2017-06-21 23:00:00,605,0,2480,551,2489,55.21,58.65
21656,2017-06-22 00:00:00,552,0,2340,495,2353,51.57,55.27
21657,2017-06-22 01:00:00,474,0,2303,462,2339,50.54,53.94
21658,2017-06-22 02:00:00,387,0,2076,428,2146,50.0,53.38
21659,2017-06-22 03:00:00,288,0,1902,298,1945,49.93,53.25
21660,2017-06-22 04:00:00,201,0,1737,249,1755,50.54,53.55
21661,2017-06-22 05:00:00,345,0,1522,463,1586,56.2,59.49
21662,2017-06-22 06:00:00,998,0,952,1275,1189,58.62,64.14
21663,2017-06-22 07:00:00,2446,0,616,2706,652,56.57,62.26
21664,2017-06-22 08:00:00,3970,0,521,3935,538,56.75,62.64
21665,2017-06-22 09:00:00,4580,0,588,4413,587,57.0,65.23
21666,2017-06-22 10:00:00,4894,0,798,4728,777,59.0,67.05
21667,2017-06-22 11:00:00,5079,0,1133,5005,1068,59.03,67.75
21668,2017-06-22 12:00:00,5117,0,1479,5037,1456,59.0,67.48
21669,2017-06-22 13:00:00,4971,0,1856,4952,1768,58.8,66.43
21670,2017-06-22 14:00:00,4749,0,2192,4765,2123,58.62,66.1
21671,2017-06-22 15:00:00,4356,0,2232,4384,2367,58.1,65.46
21672,2017-06-22 16:00:00,3803,0,2454,3818,2377,56.93,64.78
21673,2017-06-22 17:00:00,3041,0,2802,3009,2704,56.75,62.75
21674,2017-06-22 18:00:00,2072,0,2957,1892,2936,56.93,63.22
21675,2017-06-22 19:00:00,989,0,3110,994,3122,57.85,63.88
21676,2017-06-22 20:00:00,690,0,2986,711,3218,56.88,63.09
21677,2017-06-22 21:00:00,667,0,3170,634,3094,52.86,58.63
21678,2017-06-22 22:00:00,650,0,3330,608,3259,54.52,58.39
21679,2017-06-22 23:00:00,595,0,3500,588,3388,48.77,52.85
21680,2017-06-23 00:00:00,579,0,3512,539,3546,45.8,49.43
21681,2017-06-23 01:00:00,564,0,3146,502,3214,45.6,49.33
21682,2017-06-23 02:00:00,532,0,2933,493,2882,45.8,49.15
21683,2017-06-23 03:00:00,461,0,2553,425,2682,45.83,49.13
21684,2017-06-23 04:00:00,316,0,2183,333,2246,47.28,50.84
21685,2017-06-23 05:00:00,352,0,2066,493,1975,53.25,57.22
21686,2017-06-23 06:00:00,1035,0,1678,1380,1772,58.0,64.1
21687,2017-06-23 07:00:00,2824,0,1323,2852,1297,57.61,63.49
21688,2017-06-23 08:00:00,4164,0,1051,4189,1088,58.01,63.34
21689,2017-06-23 09:00:00,4810,0,847,4729,901,58.1,66.69
21690,2017-06-23 10:00:00,5143,0,893,5062,867,59.2,67.93
21691,2017-06-23 11:00:00,5287,0,1101,5314,1109,59.15,67.89
21692,2017-06-23 12:00:00,5319,0,1511,5320,1447,58.03,66.77
21693,2017-06-23 13:00:00,5223,0,1940,5207,1952,57.61,65.57
21694,2017-06-23 14:00:00,5009,0,2452,4979,2454,56.75,64.36
21695,2017-06-23 15:00:00,4627,0,3060,4601,3009,54.04,61.64
21696,2017-06-23 16:00:00,4090,0,3663,4011,3590,52.38,60.13
21697,2017-06-23 17:00:00,3303,0,4092,3127,4215,52.02,58.42
21698,2017-06-23 18:00:00,2134,0,4245,1948,4370,51.57,57.89
21699,2017-06-23 19:00:00,1036,0,4440,1109,4375,52.02,58.86
21700,2017-06-23 20:00:00,779,0,4557,728,4568,50.0,56.8
21701,2017-06-23 21:00:00,682,0,4624,638,4553,45.8,52.02
21702,2017-06-23 22:00:00,675,0,4618,626,4544,56.75,60.78
21703,2017-06-23 23:00:00,673,0,4406,631,4485,50.69,55.37
21704,2017-06-24 00:00:00,670,0,4348,618,4177,46.15,50.33
21705,2017-06-24 01:00:00,667,0,4327,607,4318,46.23,50.29
21706,2017-06-24 02:00:00,659,0,3973,592,4082,45.95,50.01
21707,2017-06-24 03:00:00,590,0,3215,465,3468,45.95,50.01
21708,2017-06-24 04:00:00,323,0,2790,295,2826,45.6,49.62
21709,2017-06-24 05:00:00,384,0,2589,392,2582,45.8,49.7
21710,2017-06-24 06:00:00,881,0,2058,1150,2228,49.99,54.81
21711,2017-06-24 07:00:00,1611,0,1538,2164,1673,53.02,57.76
21712,2017-06-24 08:00:00,2647,0,1326,3164,1336,57.0,61.45
21713,2017-06-24 09:00:00,3676,0,1596,3760,1490,57.07,62.44
21714,2017-06-24 10:00:00,4333,0,1827,4258,1786,57.85,63.16
21715,2017-06-24 11:00:00,4709,0,2531,4445,2235,58.0,63.32
21716,2017-06-24 12:00:00,4923,0,2947,4550,2919,57.04,62.51
21717,2017-06-24 13:00:00,4745,0,3336,4613,3393,53.0,58.17
21718,2017-06-24 14:00:00,4434,0,4147,4384,4018,51.97,57.28
21719,2017-06-24 15:00:00,3948,0,4417,3961,4450,51.95,57.09
21720,2017-06-24 16:00:00,3213,0,4806,3261,4753,51.77,57.09
21721,2017-06-24 17:00:00,2258,0,5108,2364,5094,51.95,57.64
21722,2017-06-24 18:00:00,1152,0,5165,1405,5216,51.95,57.49
21723,2017-06-24 19:00:00,538,0,4874,683,4978,53.0,58.57
21724,2017-06-24 20:00:00,445,0,4498,416,4598,55.62,61.09
21725,2017-06-24 21:00:00,395,0,4221,341,4230,52.71,58.55
21726,2017-06-24 22:00:00,316,0,3886,359,3879,52.11,56.66
21727,2017-06-24 23:00:00,147,0,3728,291,3650,47.7,52.9
21728,2017-06-25 00:00:00,89,0,3717,177,3687,44.7,49.82
21729,2017-06-25 01:00:00,67,0,3360,101,3476,43.02,47.84
21730,2017-06-25 02:00:00,39,0,3274,240,3295,42.61,47.15
21731,2017-06-25 03:00:00,35,0,2985,38,3045,42.53,46.95
21732,2017-06-25 04:00:00,36,0,3300,136,3175,42.43,46.79
21733,2017-06-25 05:00:00,167,0,3021,256,3117,42.36,46.48
21734,2017-06-25 06:00:00,543,0,2707,733,2855,42.38,47.4
21735,2017-06-25 07:00:00,1088,0,2147,1458,2318,43.35,48.62
21736,2017-06-25 08:00:00,1810,0,1915,2352,2035,44.95,49.87
21737,2017-06-25 09:00:00,2597,0,2062,2893,1983,44.95,50.82
21738,2017-06-25 10:00:00,2860,0,2477,3073,2375,45.4,51.08
21739,2017-06-25 11:00:00,2685,0,2998,2958,2897,48.78,54.64
21740,2017-06-25 12:00:00,2736,0,3420,2920,3364,48.78,54.43
21741,2017-06-25 13:00:00,2496,0,4081,2719,3716,46.23,51.64
21742,2017-06-25 14:00:00,2131,0,5013,2354,4588,45.15,50.46
21743,2017-06-25 15:00:00,1776,0,4507,2184,4837,45.05,50.1
21744,2017-06-25 16:00:00,1604,0,4342,1760,4194,50.0,55.79
21745,2017-06-25 17:00:00,1112,0,4747,1200,4411,52.12,57.62
21746,2017-06-25 18:00:00,777,0,4233,721,4531,54.52,60.5
21747,2017-06-25 19:00:00,301,0,4366,348,3925,59.15,65.98
21748,2017-06-25 20:00:00,165,0,4641,217,4349,60.15,66.47
21749,2017-06-25 21:00:00,116,0,4665,205,4624,59.99,66.49
21750,2017-06-25 22:00:00,106,0,3756,179,4023,56.96,60.86
21751,2017-06-25 23:00:00,105,0,3246,166,3335,53.0,57.02
21752,2017-06-26 00:00:00,113,0,2788,236,2856,51.04,55.15
21753,2017-06-26 01:00:00,118,0,2634,246,2690,50.54,54.63
21754,2017-06-26 02:00:00,118,0,2327,197,2512,50.53,54.25
21755,2017-06-26 03:00:00,117,0,2454,71,2410,50.54,54.29
