,ts,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
17756,2017-01-10 12:00:00,3415,0,2744,3125,2869,53.65,79.02
17757,2017-01-10 13:00:00,3260,0,2787,3097,2751,51.97,77.96
17758,2017-01-10 14:00:00,2949,0,3170,3097,3022,50.25,74.29
17759,2017-01-10 15:00:00,2553,0,3333,2681,3346,48.85,73.0
17760,2017-01-10 16:00:00,1963,0,3357,2019,3402,47.0,76.81
17761,2017-01-10 17:00:00,1335,0,3253,1396,3283,46.13,83.44
17762,2017-01-10 18:00:00,652,0,3089,659,3174,51.07,85.13
17763,2017-01-10 19:00:00,276,0,3149,207,3103,59.09,85.39
17764,2017-01-10 20:00:00,186,0,3295,125,3232,60.21,80.79
17765,2017-01-10 21:00:00,85,0,3406,110,3410,58.08,77.44
17766,2017-01-10 22:00:00,56,0,3451,94,3486,53.47,69.19
17767,2017-01-10 23:00:00,74,0,5622,35,5429,50.07,64.7
17768,2017-01-11 00:00:00,65,0,5930,25,5859,48.47,61.54
17769,2017-01-11 01:00:00,60,0,6166,29,6035,44.69,57.28
17770,2017-01-11 02:00:00,59,0,6111,51,6141,41.89,57.23
17771,2017-01-11 03:00:00,35,0,5992,31,6000,41.39,55.91
17772,2017-01-11 04:00:00,33,0,5860,32,5912,39.82,57.79
17773,2017-01-11 05:00:00,34,0,5518,30,5708,40.32,64.5
17774,2017-01-11 06:00:00,34,0,5472,54,5435,41.12,77.42
17775,2017-01-11 07:00:00,425,0,5464,412,5457,41.39,85.79
17776,2017-01-11 08:00:00,1444,0,5427,1330,5366,45.0,86.79
17777,2017-01-11 09:00:00,2817,0,5611,2642,5479,45.89,88.47
17778,2017-01-11 10:00:00,3601,0,5738,3482,5689,46.61,88.64
17779,2017-01-11 11:00:00,3682,0,5572,3858,5713,48.4,88.32
17780,2017-01-11 12:00:00,3553,0,5426,3686,5409,46.6,87.07
17781,2017-01-11 13:00:00,3314,0,5498,3380,5403,43.4,87.49
17782,2017-01-11 14:00:00,2950,0,5435,2926,5426,41.34,86.36
17783,2017-01-11 15:00:00,2174,0,5240,2177,5318,41.34,86.85
17784,2017-01-11 16:00:00,890,0,5036,1206,5151,51.47,94.56
17785,2017-01-11 17:00:00,260,0,5003,425,5040,61.99,100.58
17786,2017-01-11 18:00:00,156,0,5377,150,5259,65.55,100.46
17787,2017-01-11 19:00:00,148,0,5832,112,5730,65.89,97.48
17788,2017-01-11 20:00:00,70,0,6011,52,6019,65.66,88.81
17789,2017-01-11 21:00:00,77,0,6319,31,6173,62.19,87.38
17790,2017-01-11 22:00:00,87,0,6631,30,6476,50.64,86.05
17791,2017-01-11 23:00:00,27,0,7593,16,7489,71.35,80.84
17792,2017-01-12 00:00:00,15,0,7559,24,7570,61.49,71.71
17793,2017-01-12 01:00:00,11,0,7671,18,7562,59.91,67.1
17794,2017-01-12 02:00:00,12,0,7971,7,7946,53.45,64.31
17795,2017-01-12 03:00:00,15,0,8556,2,8364,52.6,62.67
17796,2017-01-12 04:00:00,16,0,9296,6,9087,55.59,65.89
17797,2017-01-12 05:00:00,15,0,9816,6,9716,56.41,79.63
17798,2017-01-12 06:00:00,10,0,10216,25,10128,72.05,87.44
17799,2017-01-12 07:00:00,118,0,10864,183,10484,73.8,95.71
17800,2017-01-12 08:00:00,975,0,11033,927,11062,74.78,96.76
17801,2017-01-12 09:00:00,2052,0,10985,2005,11128,72.05,96.88
17802,2017-01-12 10:00:00,3037,0,11180,2896,11152,70.62,94.89
17803,2017-01-12 11:00:00,3419,0,11852,3291,11731,66.96,92.24
17804,2017-01-12 12:00:00,3389,0,12449,3295,12279,63.12,89.3
17805,2017-01-12 13:00:00,3122,0,12865,3179,12805,57.74,87.6
17806,2017-01-12 14:00:00,2643,0,12669,2781,12685,57.68,85.16
17807,2017-01-12 15:00:00,1999,0,12149,1876,12290,59.5,85.09
17808,2017-01-12 16:00:00,885,0,11014,882,11291,69.53,88.24
17809,2017-01-12 17:00:00,170,0,10524,186,10409,75.75,92.43
17810,2017-01-12 18:00:00,24,0,10709,135,10461,77.53,91.55
17811,2017-01-12 19:00:00,22,0,10482,17,10583,77.59,88.48
17812,2017-01-12 20:00:00,22,0,9997,9,10169,71.47,83.0
17813,2017-01-12 21:00:00,22,0,9384,10,9595,70.62,77.54
17814,2017-01-12 22:00:00,22,0,9080,9,9114,70.32,74.15
17815,2017-01-12 23:00:00,72,0,10651,16,10587,59.2,66.1
17816,2017-01-13 00:00:00,70,0,10984,5,10911,53.2,60.84
17817,2017-01-13 01:00:00,68,0,10779,6,10882,50.16,57.13
17818,2017-01-13 02:00:00,68,0,10624,10,10719,46.34,53.66
17819,2017-01-13 03:00:00,68,0,10812,11,10675,43.66,49.86
17820,2017-01-13 04:00:00,67,0,10905,11,10888,48.52,54.07
17821,2017-01-13 05:00:00,67,0,10608,10,10720,53.09,59.94
17822,2017-01-13 06:00:00,78,0,10253,13,10393,59.2,64.87
17823,2017-01-13 07:00:00,93,0,9630,83,9887,70.49,78.63
17824,2017-01-13 08:00:00,657,0,9456,576,9328,77.09,84.89
17825,2017-01-13 09:00:00,1753,0,9384,1395,9572,78.07,86.58
17826,2017-01-13 10:00:00,2792,0,9810,2319,9602,75.51,84.66
17827,2017-01-13 11:00:00,3374,0,10364,2822,10243,72.94,82.22
17828,2017-01-13 12:00:00,3407,0,10303,3214,10407,70.69,79.51
17829,2017-01-13 13:00:00,3261,0,10445,3102,10253,69.48,78.75
17830,2017-01-13 14:00:00,3182,0,10795,2819,10517,69.07,77.42
17831,2017-01-13 15:00:00,2641,0,10501,2218,10500,70.49,78.68
17832,2017-01-13 16:00:00,1394,0,9686,1276,9937,75.48,83.98
17833,2017-01-13 17:00:00,359,0,8892,380,8929,80.15,91.37
17834,2017-01-13 18:00:00,84,0,8292,183,8358,85.0,95.88
17835,2017-01-13 19:00:00,54,0,7614,26,7759,85.0,95.51
17836,2017-01-13 20:00:00,42,0,6989,19,6957,81.19,89.99
17837,2017-01-13 21:00:00,41,0,6237,10,6473,81.19,88.65
17838,2017-01-13 22:00:00,40,0,5801,10,5893,80.0,87.68
17839,2017-01-13 23:00:00,41,0,6041,10,5831,75.0,82.15
17840,2017-01-14 00:00:00,41,0,6308,10,6269,65.13,72.89
17841,2017-01-14 01:00:00,40,0,6523,10,6511,59.71,67.51
17842,2017-01-14 02:00:00,41,0,7039,10,6899,55.25,63.73
17843,2017-01-14 03:00:00,40,0,7123,9,7212,50.01,58.55
17844,2017-01-14 04:00:00,41,0,7499,9,7357,52.93,60.75
17845,2017-01-14 05:00:00,32,0,7961,10,7883,55.99,63.54
17846,2017-01-14 06:00:00,42,0,7785,19,7989,58.03,65.9
17847,2017-01-14 07:00:00,65,0,7555,101,7571,58.93,67.89
17848,2017-01-14 08:00:00,780,0,7271,769,7341,69.17,75.98
17849,2017-01-14 09:00:00,2080,0,7105,1885,7190,70.49,77.4
17850,2017-01-14 10:00:00,3171,0,7133,3106,7239,69.19,75.35
17851,2017-01-14 11:00:00,3801,0,7663,3834,7498,62.58,69.15
17852,2017-01-14 12:00:00,3886,0,8477,3845,8256,61.23,67.52
17853,2017-01-14 13:00:00,3768,0,9234,3596,9099,59.03,65.53
17854,2017-01-14 14:00:00,3476,0,9173,3158,9369,58.03,65.89
17855,2017-01-14 15:00:00,2886,0,9276,2625,9306,58.03,65.4
17856,2017-01-14 16:00:00,1579,0,8793,1450,8865,63.15,70.65
17857,2017-01-14 17:00:00,397,0,8464,466,8264,78.55,87.05
17858,2017-01-14 18:00:00,55,0,8397,177,8332,81.79,89.66
17859,2017-01-14 19:00:00,50,0,8465,30,8389,78.0,86.17
17860,2017-01-14 20:00:00,33,0,8565,11,8571,76.51,84.57
17861,2017-01-14 21:00:00,32,0,8297,10,8449,72.89,80.2
17862,2017-01-14 22:00:00,33,0,8072,10,8142,70.31,77.68
17863,2017-01-14 23:00:00,32,0,8191,13,7969,64.87,73.26
17864,2017-01-15 00:00:00,33,0,8260,11,8199,58.65,68.18
17865,2017-01-15 01:00:00,33,0,8124,10,8339,55.08,63.97
17866,2017-01-15 02:00:00,32,0,8031,10,8114,51.59,61.73
17867,2017-01-15 03:00:00,32,0,8149,10,8163,50.0,58.97
17868,2017-01-15 04:00:00,32,0,8474,10,8401,50.0,59.44
17869,2017-01-15 05:00:00,30,0,8658,11,8742,51.0,59.99
17870,2017-01-15 06:00:00,41,0,8890,22,8814,52.19,61.46
17871,2017-01-15 07:00:00,69,0,9266,98,8973,55.19,64.03
17872,2017-01-15 08:00:00,696,0,9308,682,9265,57.73,66.51
17873,2017-01-15 09:00:00,1786,0,9116,1656,9323,60.71,68.82
17874,2017-01-15 10:00:00,2836,0,8882,2818,9051,62.08,69.53
17875,2017-01-15 11:00:00,3380,0,9284,3462,9113,58.93,66.88
17876,2017-01-15 12:00:00,3419,0,9816,3560,9622,61.12,68.87
17877,2017-01-15 13:00:00,3249,0,10160,3353,10072,58.53,65.96
17878,2017-01-15 14:00:00,2961,0,10321,2942,10356,57.51,65.55
17879,2017-01-15 15:00:00,2354,0,10202,2221,10266,57.12,65.56
17880,2017-01-15 16:00:00,1142,0,9917,1322,9960,60.1,68.14
17881,2017-01-15 17:00:00,266,0,9678,489,9665,71.01,79.71
17882,2017-01-15 18:00:00,124,0,9444,93,9606,80.0,87.53
17883,2017-01-15 19:00:00,88,0,9387,61,9456,79.37,86.95
17884,2017-01-15 20:00:00,70,0,9633,43,9481,76.55,84.26
17885,2017-01-15 21:00:00,70,0,9848,36,9719,75.83,82.75
17886,2017-01-15 22:00:00,48,0,10027,24,9953,69.48,76.9
17887,2017-01-15 23:00:00,36,0,10283,18,10199,57.29,66.1
17888,2017-01-16 00:00:00,36,0,10356,14,10311,51.38,60.14
17889,2017-01-16 01:00:00,31,0,10692,11,10561,48.01,56.67
17890,2017-01-16 02:00:00,33,0,10936,10,10933,41.89,51.62
17891,2017-01-16 03:00:00,33,0,10939,11,10867,40.98,49.02
17892,2017-01-16 04:00:00,33,0,11029,10,11064,48.98,56.79
17893,2017-01-16 05:00:00,33,0,11048,11,11061,58.01,66.28
17894,2017-01-16 06:00:00,43,0,11155,22,11057,67.44,74.29
17895,2017-01-16 07:00:00,67,0,11159,85,11172,75.55,84.14
17896,2017-01-16 08:00:00,775,0,11071,697,11077,78.33,87.17
17897,2017-01-16 09:00:00,1918,0,10877,1654,10967,79.67,89.39
17898,2017-01-16 10:00:00,3026,0,10593,2725,10721,78.87,88.0
17899,2017-01-16 11:00:00,3630,0,11255,3551,10805,77.15,86.31
17900,2017-01-16 12:00:00,3677,0,11912,3760,11657,76.5,84.4
17901,2017-01-16 13:00:00,3489,0,12389,3558,12269,72.99,81.81
17902,2017-01-16 14:00:00,3201,0,12540,3153,12512,70.49,78.9
17903,2017-01-16 15:00:00,2628,0,12467,2424,12500,70.25,78.59
17904,2017-01-16 16:00:00,1499,0,12221,1258,12242,74.69,83.31
17905,2017-01-16 17:00:00,405,0,12082,426,12014,80.19,90.77
17906,2017-01-16 18:00:00,128,0,11960,77,11975,83.69,93.82
17907,2017-01-16 19:00:00,105,0,11833,40,11875,83.92,93.54
17908,2017-01-16 20:00:00,74,0,11719,36,11706,80.0,88.89
17909,2017-01-16 21:00:00,33,0,11793,12,11654,77.69,85.93
17910,2017-01-16 22:00:00,30,0,11875,16,11814,69.48,77.83
17911,2017-01-16 23:00:00,30,0,11876,14,11770,62.58,69.03
17912,2017-01-17 00:00:00,31,0,11871,8,11965,58.23,67.01
17913,2017-01-17 01:00:00,31,0,11760,15,11723,54.06,62.4
17914,2017-01-17 02:00:00,31,0,11874,9,11802,51.0,59.11
17915,2017-01-17 03:00:00,31,0,11777,9,11770,50.02,56.75
17916,2017-01-17 04:00:00,31,0,11950,10,11843,52.17,59.36
17917,2017-01-17 05:00:00,31,0,12178,10,12114,58.83,67.23
17918,2017-01-17 06:00:00,41,0,12241,13,12240,71.1,77.52
17919,2017-01-17 07:00:00,65,0,12163,84,12148,80.15,88.37
17920,2017-01-17 08:00:00,809,0,12436,663,12228,83.0,91.24
17921,2017-01-17 09:00:00,2008,0,12595,1571,12426,82.51,91.9
17922,2017-01-17 10:00:00,3065,0,13092,2609,12796,80.69,90.38
17923,2017-01-17 11:00:00,3454,0,13498,3441,13378,79.11,88.59
17924,2017-01-17 12:00:00,3542,0,13340,3842,13470,78.33,86.57
17925,2017-01-17 13:00:00,3580,0,13279,3602,13192,75.55,84.27
17926,2017-01-17 14:00:00,3399,0,13716,3174,13393,74.71,83.28
17927,2017-01-17 15:00:00,2805,0,13982,2550,13792,74.71,82.84
17928,2017-01-17 16:00:00,1430,0,13866,1363,13988,78.29,86.87
17929,2017-01-17 17:00:00,335,0,13284,348,13527,82.51,93.7
17930,2017-01-17 18:00:00,97,0,12932,63,12961,85.01,96.06
17931,2017-01-17 19:00:00,73,0,12769,30,12717,85.71,96.02
17932,2017-01-17 20:00:00,48,0,12328,21,12357,85.0,93.89
17933,2017-01-17 21:00:00,33,0,11937,10,12013,80.0,88.66
17934,2017-01-17 22:00:00,34,0,11901,5,11722,74.08,82.72
17935,2017-01-17 23:00:00,35,0,11629,11,11576,67.88,73.96
17936,2017-01-18 00:00:00,36,0,11398,10,11346,62.58,68.74
17937,2017-01-18 01:00:00,36,0,11122,11,11124,59.94,65.78
17938,2017-01-18 02:00:00,36,0,11011,11,10963,58.96,64.88
17939,2017-01-18 03:00:00,35,0,10935,10,10953,57.29,62.85
17940,2017-01-18 04:00:00,35,0,10671,10,10606,59.83,65.56
17941,2017-01-18 05:00:00,32,0,10668,11,10756,63.1,69.74
17942,2017-01-18 06:00:00,43,0,10317,31,10371,78.87,84.84
17943,2017-01-18 07:00:00,67,0,10122,178,9974,88.2,95.28
17944,2017-01-18 08:00:00,782,0,8994,830,9346,86.12,92.92
17945,2017-01-18 09:00:00,2071,0,8421,1942,8505,86.63,94.71
17946,2017-01-18 10:00:00,3146,0,8417,2891,8363,85.0,92.92
17947,2017-01-18 11:00:00,3438,0,8259,3555,8286,84.0,91.91
17948,2017-01-18 12:00:00,3311,0,8091,3756,8147,84.1,91.12
17949,2017-01-18 13:00:00,3101,0,7858,3450,7910,81.17,88.37
17950,2017-01-18 14:00:00,2844,0,7699,2870,7709,81.0,88.62
17951,2017-01-18 15:00:00,2277,0,7583,2134,7631,81.51,88.92
17952,2017-01-18 16:00:00,1224,0,7513,1108,7577,85.01,92.79
17953,2017-01-18 17:00:00,358,0,7528,352,7531,90.0,103.65
17954,2017-01-18 18:00:00,127,0,7858,81,7660,92.01,104.94
17955,2017-01-18 19:00:00,103,0,7745,15,7772,92.6,104.28
17956,2017-01-18 20:00:00,58,0,7441,24,7481,92.01,101.81
17957,2017-01-18 21:00:00,45,0,7354,10,7407,89.22,96.58
17958,2017-01-18 22:00:00,46,0,6934,9,7059,85.0,92.16
17959,2017-01-18 23:00:00,45,0,6685,10,6682,80.27,86.48
17960,2017-01-19 00:00:00,46,0,6450,10,6490,71.1,77.81
17961,2017-01-19 01:00:00,39,0,6274,10,6288,68.1,74.31
17962,2017-01-19 02:00:00,36,0,6585,10,6373,67.6,73.82
17963,2017-01-19 03:00:00,36,0,6603,10,6532,67.35,73.7
17964,2017-01-19 04:00:00,36,0,6536,10,6569,68.1,74.31
17965,2017-01-19 05:00:00,35,0,6377,10,6420,75.03,80.9
17966,2017-01-19 06:00:00,46,0,6220,11,6285,90.0,95.39
17967,2017-01-19 07:00:00,46,0,6141,73,6140,94.0,101.78
17968,2017-01-19 08:00:00,293,0,5956,485,6013,95.0,102.51
17969,2017-01-19 09:00:00,906,0,5461,1136,5714,94.0,102.77
17970,2017-01-19 10:00:00,1412,0,5204,1602,5273,93.88,103.51
17971,2017-01-19 11:00:00,1689,0,5590,1739,5447,93.0,101.24
17972,2017-01-19 12:00:00,1814,0,5797,1831,5869,92.73,99.81
17973,2017-01-19 13:00:00,1693,0,5750,1710,5824,94.01,100.95
17974,2017-01-19 14:00:00,1460,0,5944,1436,5872,92.0,99.14
17975,2017-01-19 15:00:00,1097,0,6227,1058,6265,91.03,98.58
17976,2017-01-19 16:00:00,509,0,6636,518,6502,92.0,100.52
17977,2017-01-19 17:00:00,90,0,7007,161,7013,94.22,106.03
17978,2017-01-19 18:00:00,38,0,7677,8,7373,95.11,107.12
17979,2017-01-19 19:00:00,38,0,7792,9,7907,94.0,104.82
17980,2017-01-19 20:00:00,27,0,7790,15,7978,89.19,98.94
17981,2017-01-19 21:00:00,26,0,7672,7,7805,85.46,94.07
17982,2017-01-19 22:00:00,27,0,7710,10,7714,81.75,91.93
17983,2017-01-19 23:00:00,24,0,7325,9,7576,79.56,87.66
17984,2017-01-20 00:00:00,25,0,7037,9,7187,70.0,79.83
17985,2017-01-20 01:00:00,26,0,6774,10,6908,67.47,77.18
17986,2017-01-20 02:00:00,24,0,6541,12,6668,67.1,76.69
17987,2017-01-20 03:00:00,25,0,6555,12,6565,67.1,76.97
17988,2017-01-20 04:00:00,27,0,6293,11,6415,67.88,78.27
17989,2017-01-20 05:00:00,27,0,6086,10,6040,75.51,84.71
17990,2017-01-20 06:00:00,30,0,5877,12,5922,90.0,96.29
17991,2017-01-20 07:00:00,32,0,5643,73,5843,94.69,105.11
17992,2017-01-20 08:00:00,153,0,5537,378,5528,97.5,106.87
17993,2017-01-20 09:00:00,543,0,5249,850,5428,97.47,107.49
17994,2017-01-20 10:00:00,935,0,5073,1263,5107,97.31,107.49
17995,2017-01-20 11:00:00,1208,0,4933,1327,5094,95.09,105.52
17996,2017-01-20 12:00:00,1313,0,4785,1319,4889,94.7,101.52
17997,2017-01-20 13:00:00,1171,0,4539,1183,4691,93.69,100.24
17998,2017-01-20 14:00:00,973,0,4215,973,4361,92.84,99.49
17999,2017-01-20 15:00:00,677,0,3999,599,4108,91.19,97.87
18000,2017-01-20 16:00:00,233,0,3737,246,3820,96.69,106.77
18001,2017-01-20 17:00:00,44,0,3659,50,3675,97.19,109.36
18002,2017-01-20 18:00:00,34,0,3805,7,3799,98.69,110.63
18003,2017-01-20 19:00:00,33,0,3906,9,3929,98.52,110.19
18004,2017-01-20 20:00:00,25,0,3687,10,3789,95.03,102.76
18005,2017-01-20 21:00:00,26,0,3255,10,3328,94.7,101.3
18006,2017-01-20 22:00:00,24,0,3137,10,3138,92.03,98.19
18007,2017-01-20 23:00:00,25,0,2942,10,3059,87.6,93.83
18008,2017-01-21 00:00:00,25,0,2824,11,2850,78.58,85.72
18009,2017-01-21 01:00:00,24,0,2833,11,2863,72.58,79.85
18010,2017-01-21 02:00:00,22,0,2781,14,2863,70.5,78.56
18011,2017-01-21 03:00:00,24,0,2746,15,2776,69.11,76.79
18012,2017-01-21 04:00:00,31,0,2789,20,2829,69.7,77.58
18013,2017-01-21 05:00:00,30,0,2690,15,2802,70.0,76.94
18014,2017-01-21 06:00:00,30,0,2461,16,2597,70.49,78.33
18015,2017-01-21 07:00:00,33,0,2319,92,2302,75.6,82.95
18016,2017-01-21 08:00:00,444,0,2475,471,2540,84.0,90.05
18017,2017-01-21 09:00:00,1355,0,2422,1060,2502,83.04,89.8
18018,2017-01-21 10:00:00,2008,0,2332,1497,2450,79.56,85.44
18019,2017-01-21 11:00:00,2391,0,2242,2045,2377,78.07,84.73
18020,2017-01-21 12:00:00,2607,0,2283,2306,2345,78.33,84.88
18021,2017-01-21 13:00:00,2527,0,2457,2237,2413,77.51,84.3
18022,2017-01-21 14:00:00,2264,0,2761,1980,2750,74.99,81.59
18023,2017-01-21 15:00:00,1912,0,3098,1437,3120,69.48,76.47
18024,2017-01-21 16:00:00,1074,0,3323,782,3245,74.2,81.53
18025,2017-01-21 17:00:00,252,0,4004,307,3877,90.43,100.55
18026,2017-01-21 18:00:00,42,0,4492,181,4408,92.1,102.04
18027,2017-01-21 19:00:00,37,0,5063,59,4922,90.0,97.58
18028,2017-01-21 20:00:00,26,0,5125,18,5290,90.6,98.27
18029,2017-01-21 21:00:00,26,0,5089,12,5180,86.75,93.72
18030,2017-01-21 22:00:00,26,0,5226,13,5263,83.08,90.51
18031,2017-01-21 23:00:00,26,0,4947,11,5147,79.28,87.51
18032,2017-01-22 00:00:00,22,0,4667,6,4777,72.1,81.67
18033,2017-01-22 01:00:00,16,0,4697,14,4689,66.44,74.72
18034,2017-01-22 02:00:00,16,0,4970,14,4971,63.16,71.82
18035,2017-01-22 03:00:00,15,0,5053,5,5075,60.29,68.55
18036,2017-01-22 04:00:00,16,0,5170,1,5124,60.1,68.22
18037,2017-01-22 05:00:00,16,0,5399,4,5402,60.71,68.7
18038,2017-01-22 06:00:00,26,0,5461,21,5434,61.23,68.78
18039,2017-01-22 07:00:00,32,0,5300,114,5394,65.1,72.32
18040,2017-01-22 08:00:00,468,0,5033,613,5213,69.02,77.22
18041,2017-01-22 09:00:00,1318,0,4667,1461,4783,72.69,79.47
18042,2017-01-22 10:00:00,2069,0,4556,2305,4555,75.0,81.64
18043,2017-01-22 11:00:00,2730,0,4741,2893,4713,75.19,81.39
18044,2017-01-22 12:00:00,2882,0,4935,3084,4832,69.48,76.14
18045,2017-01-22 13:00:00,2837,0,5487,3009,5296,66.34,73.2
18046,2017-01-22 14:00:00,2725,0,6057,2673,5665,63.95,70.85
18047,2017-01-22 15:00:00,2388,0,6296,2037,6325,62.52,70.61
18048,2017-01-22 16:00:00,1377,0,6033,1178,6240,67.33,74.52
18049,2017-01-22 17:00:00,354,0,5928,457,5942,85.38,93.86
18050,2017-01-22 18:00:00,100,0,6196,110,6185,92.12,100.39
18051,2017-01-22 19:00:00,70,0,6097,21,6114,92.0,100.04
18052,2017-01-22 20:00:00,56,0,6042,2,6169,86.35,94.27
18053,2017-01-22 21:00:00,63,0,5868,1,5928,85.1,92.0
18054,2017-01-22 22:00:00,58,0,5785,3,5725,78.87,86.23
18055,2017-01-22 23:00:00,54,0,5612,12,5636,68.84,76.94
18056,2017-01-23 00:00:00,54,0,5349,13,5385,65.31,73.71
18057,2017-01-23 01:00:00,51,0,5288,10,5272,61.88,68.54
18058,2017-01-23 02:00:00,52,0,5372,9,5336,60.4,67.61
18059,2017-01-23 03:00:00,51,0,5292,7,5259,60.29,66.85
18060,2017-01-23 04:00:00,54,0,5472,9,5422,63.0,69.66
18061,2017-01-23 05:00:00,56,0,5573,10,5538,79.11,86.21
18062,2017-01-23 06:00:00,65,0,5641,13,5669,95.01,99.81
18063,2017-01-23 07:00:00,78,0,5674,148,5635,93.69,100.29
18064,2017-01-23 08:00:00,608,0,5500,706,5621,95.1,101.59
18065,2017-01-23 09:00:00,1652,0,4953,1676,5223,95.1,102.79
18066,2017-01-23 10:00:00,2682,0,5050,2648,4937,93.21,101.15
18067,2017-01-23 11:00:00,3425,0,5227,3378,5178,91.69,100.03
18068,2017-01-23 12:00:00,3511,0,5510,3511,5465,92.0,98.29
18069,2017-01-23 13:00:00,3316,0,5732,3405,5684,88.93,95.7
18070,2017-01-23 14:00:00,3193,0,6084,3039,5984,85.1,91.63
18071,2017-01-23 15:00:00,2848,0,6255,2375,6191,84.37,90.95
18072,2017-01-23 16:00:00,1623,0,6103,1432,6162,88.74,95.84
18073,2017-01-23 17:00:00,467,0,6274,510,6091,93.51,103.26
18074,2017-01-23 18:00:00,186,0,6928,128,6651,97.0,109.85
18075,2017-01-23 19:00:00,146,0,6989,64,6949,97.67,109.72
18076,2017-01-23 20:00:00,105,0,7195,15,7153,90.76,98.95
18077,2017-01-23 21:00:00,97,0,7189,10,7236,86.2,93.73
18078,2017-01-23 22:00:00,95,0,7065,10,7038,85.5,93.23
18079,2017-01-23 23:00:00,94,0,6982,10,6978,86.83,93.56
18080,2017-01-24 00:00:00,94,0,6943,9,6947,77.51,84.18
18081,2017-01-24 01:00:00,94,0,6914,8,6940,70.1,76.68
18082,2017-01-24 02:00:00,92,0,6990,9,6958,69.69,76.51
18083,2017-01-24 03:00:00,92,0,7076,9,7058,69.09,75.72
18084,2017-01-24 04:00:00,96,0,7137,8,7193,70.0,76.54
18085,2017-01-24 05:00:00,95,0,7184,9,7263,78.87,86.45
18086,2017-01-24 06:00:00,102,0,7265,14,7246,95.01,100.02
18087,2017-01-24 07:00:00,126,0,7283,142,7244,95.01,101.75
18088,2017-01-24 08:00:00,899,0,7093,843,7229,95.69,101.89
18089,2017-01-24 09:00:00,2032,0,6327,1934,6673,95.69,103.09
18090,2017-01-24 10:00:00,3076,0,5718,3197,5841,95.01,102.63
18091,2017-01-24 11:00:00,3731,0,5491,3958,5357,93.6,101.64
18092,2017-01-24 12:00:00,3821,0,5312,4110,5306,93.69,100.05
18093,2017-01-24 13:00:00,3880,0,5562,3922,5408,89.01,95.79
18094,2017-01-24 14:00:00,3768,0,5768,3564,5734,85.1,92.14
18095,2017-01-24 15:00:00,3272,0,5727,2929,5787,84.08,90.6
18096,2017-01-24 16:00:00,1950,0,5437,1722,5685,90.69,97.53
18097,2017-01-24 17:00:00,559,0,5704,529,5513,96.5,108.46
18098,2017-01-24 18:00:00,199,0,6345,150,6114,98.61,110.16
18099,2017-01-24 19:00:00,139,0,6637,79,6566,99.1,110.16
18100,2017-01-24 20:00:00,113,0,6478,41,6537,96.3,103.69
18101,2017-01-24 21:00:00,95,0,6376,10,6324,93.71,100.76
18102,2017-01-24 22:00:00,92,0,6094,10,6176,90.74,97.56
18103,2017-01-24 23:00:00,94,0,5770,10,5749,97.7,103.11
18104,2017-01-25 00:00:00,93,0,5715,10,5599,85.03,91.2
18105,2017-01-25 01:00:00,93,0,5734,10,5714,79.11,85.5
18106,2017-01-25 02:00:00,92,0,5607,10,5671,76.8,83.31
18107,2017-01-25 03:00:00,92,0,5612,11,5575,75.18,81.23
18108,2017-01-25 04:00:00,91,0,5551,11,5583,76.1,82.36
18109,2017-01-25 05:00:00,88,0,5233,10,5377,80.1,85.56
18110,2017-01-25 06:00:00,98,0,5271,27,5223,94.0,99.07
18111,2017-01-25 07:00:00,148,0,5083,151,5216,98.01,104.48
18112,2017-01-25 08:00:00,1078,0,4535,983,4662,98.61,105.74
18113,2017-01-25 09:00:00,2311,0,3775,2053,3966,98.61,106.6
18114,2017-01-25 10:00:00,3391,0,3348,3159,3294,97.35,104.95
18115,2017-01-25 11:00:00,4019,0,3326,4104,3165,96.5,104.28
18116,2017-01-25 12:00:00,4074,0,3506,4263,3367,96.0,102.64
18117,2017-01-25 13:00:00,4018,0,3622,4017,3575,89.23,96.3
18118,2017-01-25 14:00:00,3855,0,3735,3655,3699,88.0,94.68
18119,2017-01-25 15:00:00,3338,0,3778,3027,3825,86.75,93.53
18120,2017-01-25 16:00:00,1920,0,3390,1869,3546,93.21,99.67
18121,2017-01-25 17:00:00,538,0,3475,559,3337,99.18,110.86
18122,2017-01-25 18:00:00,226,0,3811,90,3628,101.7,112.71
18123,2017-01-25 19:00:00,167,0,3552,51,3637,101.99,112.81
18124,2017-01-25 20:00:00,132,0,3457,48,3454,100.67,111.1
18125,2017-01-25 21:00:00,134,0,3605,42,3507,99.18,106.02
18126,2017-01-25 22:00:00,129,0,3814,42,3699,96.19,103.21
18127,2017-01-25 23:00:00,99,0,4103,13,4069,92.44,97.78
18128,2017-01-26 00:00:00,86,0,4182,13,4213,90.0,96.34
18129,2017-01-26 01:00:00,87,0,4356,15,4309,81.69,88.7
18130,2017-01-26 02:00:00,87,0,4521,9,4475,78.98,85.53
18131,2017-01-26 03:00:00,87,0,4554,10,4603,77.5,84.25
18132,2017-01-26 04:00:00,87,0,4639,10,4613,78.0,84.58
18133,2017-01-26 05:00:00,86,0,4762,10,4735,79.49,85.99
18134,2017-01-26 06:00:00,96,0,4760,10,4761,89.49,94.04
18135,2017-01-26 07:00:00,63,0,4839,106,4748,97.2,103.87
